"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG00000179918",6.11935661576903e-34,0.356902198670419,0.887,0.857,1.21138783565764e-29,"0","ENSG00000179918"
"ENSG00000052802",6.80474240974873e-34,0.392919407070425,0.648,0.521,1.34706680743386e-29,"0","ENSG00000052802"
"ENSG00000164266",1.28299138280802e-33,0.282938786809982,1,0.998,2.53980974140675e-29,"0","ENSG00000164266"
"ENSG00000187954",1.71850903082447e-32,0.295864358174077,0.724,0.631,3.40196047742012e-28,"0","ENSG00000187954"
"CMO303",2.15000792338351e-32,0.3451654300531,1,1,4.25615568513e-28,"0","CMO303"
"ENSG00000198938",2.38741930433379e-32,0.37138621091046,1,0.958,4.72613525485917e-28,"0","ENSG00000198938"
"ENSG00000250742",2.96106262102944e-32,0.331422660519237,0.504,0.347,5.86171956458988e-28,"0","ENSG00000250742"
"ENSG00000185252",1.28515927792671e-31,0.297324060301412,0.978,0.948,2.54410130658372e-27,"0","ENSG00000185252"
"ENSG00000119655",6.47578954416543e-31,0.306592510639524,0.943,0.914,1.28194729816299e-26,"0","ENSG00000119655"
"ENSG00000105404",1.12866722848792e-30,0.314262129757825,0.973,0.969,2.23430964551469e-26,"0","ENSG00000105404"
"ENSG00000243955",2.00915651844761e-30,0.365739815832169,1,0.99,3.97732624391889e-26,"0","ENSG00000243955"
"ENSG00000198840",2.39661154649757e-29,0.30212352826788,0.979,0.898,4.74433221744658e-25,"0","ENSG00000198840"
"ENSG00000130066",4.17742298325795e-28,0.329478943126328,0.461,0.31,8.26962653765744e-24,"0","ENSG00000130066"
"ENSG00000131116",7.60840461159152e-28,0.286032715872455,0.968,0.962,1.50615977691066e-23,"0","ENSG00000131116"
"CMO306",3.1481884624153e-27,0.322355053919144,1,1,6.23215388019733e-23,"0","CMO306"
"ENSG00000123933",4.14095285197101e-27,0.311129237749162,0.673,0.584,8.1974302657618e-23,"0","ENSG00000123933"
"ENSG00000143013",1.28292324688786e-26,0.282688000312621,0.981,0.964,2.5396748595392e-22,"0","ENSG00000143013"
"ENSG00000153822",2.62907116289024e-26,0.310736690821417,0.56,0.441,5.20450927405751e-22,"0","ENSG00000153822"
"ENSG00000198763",3.92855118520684e-26,0.327385341001746,0.973,0.903,7.77695992623547e-22,"0","ENSG00000198763"
"ENSG00000186591",6.60500427610123e-26,0.30718448927438,0.709,0.618,1.307526646497e-21,"0","ENSG00000186591"
"ENSG00000160972",8.9826715343089e-25,0.25136702514975,0.451,0.313,1.77820965693179e-20,"0","ENSG00000160972"
"ENSG00000198899",1.04679980060754e-24,0.340000516064363,0.993,0.957,2.07224488528268e-20,"0","ENSG00000198899"
"ENSG00000099194",1.43842725590609e-24,0.311443066249471,0.619,0.516,2.8475105957917e-20,"0","ENSG00000099194"
"ENSG00000148700",2.03918455503625e-23,0.280833463273197,0.912,0.893,4.03676974514976e-19,"0","ENSG00000148700"
"ENSG00000261150",1.72479720298651e-22,0.290001509997948,0.457,0.333,3.4144085430321e-18,"0","ENSG00000261150"
"ENSG00000266010",1.48298259069765e-21,0.276127364985503,0.834,0.774,2.93571233654507e-17,"0","ENSG00000266010"
"ENSG00000126458",6.9209520385373e-21,0.295138749578102,0.85,0.849,1.37007166554884e-16,"0","ENSG00000126458"
"ENSG00000198786",1.59023675615292e-20,0.26028530605929,0.894,0.806,3.14803268248032e-16,"0","ENSG00000198786"
"ENSG00000214530",2.12851934708727e-20,0.294162201682616,0.969,0.936,4.21361689949395e-16,"0","ENSG00000214530"
"ENSG00000079689",3.98642671457353e-19,0.325007415680041,0.672,0.592,7.89153032416976e-15,"0","ENSG00000079689"
"ENSG00000129538",8.2183177659479e-19,0.324301883863044,0.836,0.785,1.62689818494705e-14,"0","ENSG00000129538"
"ENSG00000145349",9.52929939687932e-19,0.260270938432867,0.834,0.805,1.88642010860623e-14,"0","ENSG00000145349"
"ENSG00000240563",5.80407633596853e-18,0.268000915050929,0.872,0.841,1.14897495146833e-13,"0","ENSG00000240563"
"ENSG00000085276",2.3698261601734e-17,0.257546452564848,0.788,0.766,4.69130786667926e-13,"0","ENSG00000085276"
"ENSG00000147003",7.4546359155351e-16,0.253095791924645,0.517,0.43,1.47571972583933e-11,"0","ENSG00000147003"
"ENSG00000142089",1.60278791223517e-12,0.250581044325114,0.837,0.838,3.17287895106074e-08,"0","ENSG00000142089"
"ENSG00000263639",9.88341853747363e-11,0.295939901130416,0.607,0.551,1.95652153367828e-06,"0","ENSG00000263639"
"ENSG00000143476",3.25663345357421e-184,0.62085139011821,0.723,0.215,6.44683158469551e-180,"1","ENSG00000143476"
"ENSG00000163950",4.08856991979038e-115,0.690567769800237,0.967,0.72,8.09373301321704e-111,"1","ENSG00000163950"
"ENSG00000276043",3.10154193061705e-108,0.416769622057361,0.56,0.185,6.13981240584951e-104,"1","ENSG00000276043"
"ENSG00000076248",1.19625241826301e-107,0.56429355588414,0.757,0.379,2.36810128719345e-103,"1","ENSG00000076248"
"ENSG00000132646",1.02957033411993e-103,0.62791948772625,0.901,0.495,2.03813743342381e-99,"1","ENSG00000132646"
"ENSG00000112118",1.91815066956936e-100,0.556612526258326,0.9,0.538,3.7971710654795e-96,"1","ENSG00000112118"
"ENSG00000101412",1.1824339540076e-93,0.411080856426464,0.637,0.261,2.34074625535345e-89,"1","ENSG00000101412"
"ENSG00000094804",1.95923275879991e-93,0.429325623259845,0.667,0.287,3.87849716932031e-89,"1","ENSG00000094804"
"ENSG00000099910",4.78826015089882e-92,0.627323313161385,0.991,0.927,9.4788397947193e-88,"1","ENSG00000099910"
"ENSG00000175305",8.56766679322884e-92,0.371919566427826,0.509,0.167,1.69605531838758e-87,"1","ENSG00000175305"
"ENSG00000116062",9.60215945678654e-92,0.504446527646591,0.726,0.364,1.90084348606546e-87,"1","ENSG00000116062"
"ENSG00000065328",2.62632375248579e-86,0.375871754083218,0.584,0.236,5.19907050042087e-82,"1","ENSG00000065328"
"ENSG00000131153",4.42890006103674e-82,0.432322500633721,0.721,0.348,8.76745056082834e-78,"1","ENSG00000131153"
"ENSG00000119969",3.4455265309761e-80,0.494058684083861,0.784,0.418,6.82076432072029e-76,"1","ENSG00000119969"
"ENSG00000244486",3.06752490392146e-79,0.642471966171893,0.969,0.831,6.07247229980293e-75,"1","ENSG00000244486"
"ENSG00000166508",6.24319438693839e-79,0.571302928694818,0.97,0.679,1.23590276083832e-74,"1","ENSG00000166508"
"ENSG00000105173",1.85823216729664e-75,0.417324745170216,0.668,0.335,3.67855639838043e-71,"1","ENSG00000105173"
"ENSG00000184436",9.12175947400264e-73,0.44766196461259,1,0.986,1.80574350547356e-68,"1","ENSG00000184436"
"ENSG00000092853",1.63993139791241e-72,0.397825320538796,0.696,0.333,3.2464081953074e-68,"1","ENSG00000092853"
"ENSG00000076003",9.08416385713652e-72,0.36433686435766,0.61,0.278,1.79830107715875e-67,"1","ENSG00000076003"
"ENSG00000188290",1.2536256318845e-70,0.499068894160167,0.726,0.394,2.48167730087857e-66,"1","ENSG00000188290"
"ENSG00000156802",6.2889682230599e-68,0.42443874168275,0.75,0.402,1.24496414943694e-63,"1","ENSG00000156802"
"ENSG00000167513",1.2763206435057e-67,0.358411746556539,0.685,0.338,2.52660434588389e-63,"1","ENSG00000167513"
"ENSG00000104738",2.33628840162585e-67,0.356060468469133,0.577,0.261,4.62491651985854e-63,"1","ENSG00000104738"
"ENSG00000091651",2.77280325537535e-67,0.383428122287853,0.779,0.415,5.48904132434103e-63,"1","ENSG00000091651"
"ENSG00000100297",5.02931240176572e-67,0.312153701558729,0.491,0.197,9.95602683053542e-63,"1","ENSG00000100297"
"ENSG00000168496",1.85553100093312e-66,0.370432202793525,0.706,0.366,3.6732091694472e-62,"1","ENSG00000168496"
"ENSG00000101773",6.29010444801783e-63,0.468923237803259,0.876,0.617,1.24518907652961e-58,"1","ENSG00000101773"
"ENSG00000165724",1.18958344337699e-62,0.403409921443306,0.709,0.426,2.35489938450909e-58,"1","ENSG00000165724"
"ENSG00000144354",8.55976841697015e-59,0.320926674991595,0.491,0.215,1.69449175582341e-54,"1","ENSG00000144354"
"ENSG00000133119",1.38950322005536e-55,0.333859337214578,0.693,0.382,2.75066057442159e-51,"1","ENSG00000133119"
"ENSG00000172336",4.17579232580489e-46,0.384633150590599,0.941,0.799,8.26639848816337e-42,"1","ENSG00000172336"
"ENSG00000128951",6.03788270685338e-46,0.413506676207918,0.879,0.604,1.1952592606487e-41,"1","ENSG00000128951"
"ENSG00000144136",1.64290533148187e-42,0.307618919750868,0.671,0.414,3.2522953942015e-38,"1","ENSG00000144136"
"ENSG00000179958",1.38413435239201e-41,0.362863905880869,0.923,0.795,2.74003236399522e-37,"1","ENSG00000179958"
"ENSG00000113368",2.65361774545421e-40,0.284322810320842,0.664,0.387,5.25310168890116e-36,"1","ENSG00000113368"
"ENSG00000106462",7.35584886969453e-40,0.29548538338529,0.717,0.448,1.45616384224473e-35,"1","ENSG00000106462"
"ENSG00000161980",4.00730013033791e-38,0.326586899858063,0.928,0.752,7.93285133801693e-34,"1","ENSG00000161980"
"ENSG00000169635",9.67278076997387e-38,0.365507805141806,0.978,0.931,1.91482368122403e-33,"1","ENSG00000169635"
"ENSG00000132661",9.7816245747113e-38,0.27876870318467,0.721,0.489,1.93637040080985e-33,"1","ENSG00000132661"
"ENSG00000184992",1.4914417527867e-37,0.286775606384528,0.623,0.399,2.95245809381656e-33,"1","ENSG00000184992"
"ENSG00000112312",1.1516360216357e-35,0.297284791885519,0.781,0.524,2.27977866843002e-31,"1","ENSG00000112312"
"ENSG00000168061",1.55682805215386e-35,0.29944954278762,0.732,0.5,3.08189681204378e-31,"1","ENSG00000168061"
"ENSG00000169689",4.25847918599304e-35,0.316451303037554,0.986,0.924,8.43008539659183e-31,"1","ENSG00000169689"
"ENSG00000124795",6.60308727133783e-35,0.333743698221159,0.961,0.743,1.30714715623404e-30,"1","ENSG00000124795"
"ENSG00000197451",3.60136898380372e-33,0.330056084234177,0.984,0.911,7.12927004033784e-29,"1","ENSG00000197451"
"ENSG00000132780",7.88386309836762e-33,0.313354829798713,0.869,0.67,1.56068953895285e-28,"1","ENSG00000132780"
"ENSG00000109084",3.04852406748703e-32,0.312158685449803,0.837,0.661,6.03485824399733e-28,"1","ENSG00000109084"
"ENSG00000130748",8.98960539003512e-32,0.298885396365244,0.994,0.952,1.77958228301135e-27,"1","ENSG00000130748"
"ENSG00000161547",2.03215671963506e-31,0.276713710211114,0.987,0.933,4.02285744218957e-27,"1","ENSG00000161547"
"ENSG00000167747",2.92600810935529e-31,0.284176185010425,0.831,0.643,5.79232565327974e-27,"1","ENSG00000167747"
"ENSG00000011332",5.42692387359871e-31,0.262112232805139,0.482,0.279,1.0743138500176e-26,"1","ENSG00000011332"
"ENSG00000162607",9.09203839152353e-31,0.278430511283368,0.765,0.544,1.799859919986e-26,"1","ENSG00000162607"
"ENSG00000184207",1.00840612791228e-26,0.261786756218356,0.864,0.687,1.99624077081514e-22,"1","ENSG00000184207"
"ENSG00000169813",5.39395214561743e-26,0.260320222752119,0.978,0.93,1.06778676674643e-21,"1","ENSG00000169813"
"ENSG00000141858",5.49128576565167e-26,0.266897144467816,0.671,0.492,1.0870549301684e-21,"1","ENSG00000141858"
"ENSG00000187840",5.55584199261634e-26,0.280255561163512,0.812,0.635,1.09983448085833e-21,"1","ENSG00000187840"
"ENSG00000109971",1.39090334796938e-24,0.285044498759862,1,0.973,2.75343226764018e-20,"1","ENSG00000109971"
"ENSG00000144485",2.59732438692257e-24,0.269486185504841,0.667,0.499,5.14166335635192e-20,"1","ENSG00000144485"
"ENSG00000128228",6.68192992216912e-23,0.257035393588828,0.93,0.84,1.3227548473926e-18,"1","ENSG00000128228"
"ENSG00000204392",7.53703590578481e-22,0.250108379516552,0.958,0.884,1.49203162790916e-17,"1","ENSG00000204392"
"ENSG00000148826",2.83756119017904e-19,0.30102897750053,0.587,0.414,5.61723613207844e-15,"1","ENSG00000148826"
"ENSG00000171848",5.51073625313046e-248,1.22081396309489,0.994,0.417,1.0909053486697e-243,"2","ENSG00000171848"
"ENSG00000176890",9.27332164237195e-238,1.35292353211925,0.998,0.571,1.83574675232395e-233,"2","ENSG00000176890"
"ENSG00000184357",5.23040044067876e-220,0.663208079250716,0.685,0.133,1.03541007123677e-215,"2","ENSG00000184357"
"ENSG00000170312",3.61612336339764e-195,0.946885669092711,0.995,0.412,7.15847781018197e-191,"2","ENSG00000170312"
"ENSG00000122952",3.81428532879619e-190,0.814926054496759,0.931,0.395,7.55075923688494e-186,"2","ENSG00000122952"
"ENSG000001289511",5.35256023002859e-186,0.950452486423591,0.981,0.587,1.05959282313646e-181,"2","ENSG00000128951"
"ENSG00000166803",3.55530051864359e-184,1.02887072741826,0.997,0.636,7.03807290670685e-180,"2","ENSG00000166803"
"ENSG00000077152",2.46519903132754e-183,0.92293788427872,0.994,0.556,4.880108002416e-179,"2","ENSG00000077152"
"ENSG00000197061",2.91194875448096e-183,1.28299212321239,0.987,0.841,5.76449375437052e-179,"2","ENSG00000197061"
"ENSG00000196230",5.08924746115219e-183,0.962061772432913,1,0.962,1.00746742740969e-178,"2","ENSG00000196230"
"ENSG00000164104",2.67101538828093e-171,0.947486462881127,0.992,0.559,5.28754206264093e-167,"2","ENSG00000164104"
"ENSG00000101057",1.49431900136126e-166,0.730257075566012,0.941,0.428,2.95815389509475e-162,"2","ENSG00000101057"
"ENSG000001326461",5.66556996884451e-158,0.78255866489684,0.963,0.485,1.12155623103246e-153,"2","ENSG00000132646"
"ENSG000001665081",4.95177357594653e-151,0.829800946162534,0.994,0.676,9.80253097094376e-147,"2","ENSG00000166508"
"ENSG000000928531",1.33469875728687e-150,0.60842274611006,0.834,0.309,2.64216965992508e-146,"2","ENSG00000092853"
"ENSG00000164032",6.43858380829921e-150,0.829160695076938,1,0.991,1.27458205069091e-145,"2","ENSG00000164032"
"ENSG00000175063",2.28342284416247e-146,0.469415770859697,0.954,0.371,4.52026386230403e-142,"2","ENSG00000175063"
"ENSG000001684961",2.23317311841451e-141,0.552450576162297,0.845,0.342,4.42078950521337e-137,"2","ENSG00000168496"
"ENSG00000131747",2.72451845227785e-135,0.478791646316464,0.826,0.275,5.39345672812922e-131,"2","ENSG00000131747"
"ENSG00000151725",4.55177276406074e-134,0.501955621106069,0.796,0.301,9.01068936373464e-130,"2","ENSG00000151725"
"ENSG00000123416",6.37774365306194e-131,0.929681103366292,1,0.879,1.26253813356014e-126,"2","ENSG00000123416"
"ENSG00000119333",1.08934365080994e-130,0.592583489818761,0.909,0.442,2.15646469114336e-126,"2","ENSG00000119333"
"ENSG00000167900",2.01398256117181e-130,0.583544782914508,0.895,0.42,3.98687987809571e-126,"2","ENSG00000167900"
"ENSG00000188486",3.72310185602218e-130,0.62879520742417,0.915,0.457,7.37025243418151e-126,"2","ENSG00000188486"
"ENSG00000137804",9.38552406692383e-129,0.51937473308458,0.84,0.315,1.85795834428824e-124,"2","ENSG00000137804"
"ENSG00000124635",1.0554095969994e-128,1.28246455978201,0.788,0.353,2.08928883822002e-124,"2","ENSG00000124635"
"ENSG00000127564",3.30764871984452e-127,0.427846499470987,0.719,0.245,6.5478214058042e-123,"2","ENSG00000127564"
"ENSG00000121211",5.01167941948778e-127,0.479568833719982,0.77,0.281,9.921120578818e-123,"2","ENSG00000121211"
"ENSG000001247951",1.13373203876103e-126,0.749447386946647,0.99,0.739,2.24433594393133e-122,"2","ENSG00000124795"
"ENSG00000188229",2.81742933388115e-126,0.734197087449309,1,0.934,5.57738310935112e-122,"2","ENSG00000188229"
"ENSG00000170779",6.70706530192383e-126,0.521276482969912,0.804,0.337,1.32773064716884e-121,"2","ENSG00000170779"
"ENSG00000164109",1.03477689957033e-125,0.699051409686634,0.984,0.598,2.04844435038942e-121,"2","ENSG00000164109"
"ENSG000001568021",3.00313353429205e-123,0.613447216462239,0.845,0.386,5.94500314448455e-119,"2","ENSG00000156802"
"ENSG00000111247",4.51049558995687e-122,0.394060862162803,0.679,0.227,8.92897706987861e-118,"2","ENSG00000111247"
"ENSG00000184990",4.64693342894265e-120,0.673719686296092,0.998,0.897,9.19906941593486e-116,"2","ENSG00000184990"
"ENSG00000152253",1.46025166503578e-119,0.383178572515317,0.677,0.213,2.89071419610483e-115,"2","ENSG00000152253"
"ENSG00000108106",2.55947315386638e-116,0.629336648808568,1,0.967,5.06673305539388e-112,"2","ENSG00000108106"
"ENSG00000178999",8.2961460090943e-116,0.38842955778857,0.681,0.227,1.64230506396031e-111,"2","ENSG00000178999"
"ENSG00000123219",1.86697545517711e-114,0.481838385033603,0.831,0.369,3.69586461106861e-110,"2","ENSG00000123219"
"ENSG00000145386",7.49836842305132e-114,0.440754347255947,0.816,0.306,1.48437701302724e-109,"2","ENSG00000145386"
"ENSG00000109805",3.07993950830736e-113,0.393287954331666,0.69,0.236,6.09704825064524e-109,"2","ENSG00000109805"
"ENSG00000128708",2.38869962203256e-112,0.59180583300862,0.919,0.524,4.72866977177566e-108,"2","ENSG00000128708"
"ENSG000001123121",1.42650799896787e-111,0.552212181443199,0.922,0.499,2.82391523475679e-107,"2","ENSG00000112312"
"ENSG00000148773",5.70539918716822e-111,0.410439256189274,0.698,0.237,1.12944082309182e-106,"2","ENSG00000148773"
"ENSG00000153048",6.14126916550339e-110,0.617672821230825,0.952,0.651,1.21572564400305e-105,"2","ENSG00000153048"
"ENSG00000168393",9.96766899111774e-110,0.633334265508433,0.994,0.775,1.97319975348167e-105,"2","ENSG00000168393"
"ENSG00000099901",5.01608773526229e-109,0.5718018418879,0.998,0.931,9.92984728072522e-105,"2","ENSG00000099901"
"ENSG000001311531",2.88348000424409e-108,0.457107813096664,0.796,0.336,5.7081370164016e-104,"2","ENSG00000131153"
"ENSG00000183684",3.27441679872174e-107,0.574532389177408,1,0.888,6.48203549474955e-103,"2","ENSG00000183684"
"ENSG00000134291",6.31745727861785e-107,0.600772182218084,0.974,0.707,1.25060384287519e-102,"2","ENSG00000134291"
"ENSG000001199691",6.64462297093579e-106,0.565373899289239,0.835,0.41,1.31536956332645e-101,"2","ENSG00000119969"
"ENSG00000136982",8.1127746037517e-106,0.414917052546073,0.74,0.293,1.60600486055869e-101,"2","ENSG00000136982"
"ENSG00000139734",2.84970787496122e-103,0.400453690355911,0.679,0.252,5.64128170927324e-99,"2","ENSG00000139734"
"ENSG00000105011",6.89159103261554e-102,0.321582977020557,0.581,0.188,1.36425936081657e-97,"2","ENSG00000105011"
"ENSG000001064621",1.00209230574906e-100,0.512193360472268,0.837,0.427,1.98374192846084e-96,"2","ENSG00000106462"
"ENSG000001639501",6.32519411603424e-100,0.579243000170276,0.968,0.721,1.25213542721014e-95,"2","ENSG00000163950"
"ENSG00000089685",1.02405744705773e-98,0.523607319028918,0.938,0.485,2.02722412219549e-94,"2","ENSG00000089685"
"ENSG000001121181",1.50833231173868e-98,0.536373925707297,0.92,0.536,2.9858946443179e-94,"2","ENSG00000112118"
"ENSG000001626071",2.07874164497137e-98,0.517370169362039,0.893,0.522,4.11507696038533e-94,"2","ENSG00000162607"
"ENSG00000167325",2.56015205020634e-98,0.361636671579573,0.666,0.257,5.06807699858847e-94,"2","ENSG00000167325"
"ENSG00000111665",2.73109420472461e-98,0.339009047435198,0.685,0.234,5.40647408767284e-94,"2","ENSG00000111665"
"ENSG00000177917",7.87126112427131e-95,0.42816429319534,0.778,0.374,1.55819485216075e-90,"2","ENSG00000177917"
"ENSG000001675131",1.10172643560748e-94,0.44049451005838,0.748,0.327,2.18097765192858e-90,"2","ENSG00000167513"
"ENSG00000161981",3.6180018340633e-94,0.543887480368329,0.96,0.684,7.16219643071171e-90,"2","ENSG00000161981"
"ENSG000001327801",6.44463082675337e-92,0.52846340444241,0.941,0.657,1.2757791184641e-87,"2","ENSG00000132780"
"ENSG00000146670",4.4086154768559e-90,0.288713587901738,0.556,0.186,8.72729519798395e-86,"2","ENSG00000146670"
"ENSG000001017731",3.64370600210835e-88,0.527921535368442,0.936,0.607,7.21308040177368e-84,"2","ENSG00000101773"
"ENSG000001844361",6.12833951869136e-88,0.451821300540265,1,0.987,1.21316609112014e-83,"2","ENSG00000184436"
"ENSG00000105486",1.87156346562601e-85,0.324096812813295,0.626,0.243,3.70494703655325e-81,"2","ENSG00000105486"
"ENSG00000131462",2.54427370565901e-85,0.453780143275244,0.851,0.486,5.03664422772257e-81,"2","ENSG00000131462"
"ENSG000000948041",1.1913691634938e-84,0.352380361137352,0.695,0.283,2.35843439605233e-80,"2","ENSG00000094804"
"ENSG00000100749",6.6261197240951e-84,0.415014703281005,0.824,0.427,1.31170666058187e-79,"2","ENSG00000100749"
"ENSG00000188612",3.0451303356848e-82,0.372949714526824,1,0.991,6.02814001252163e-78,"2","ENSG00000188612"
"ENSG00000111206",1.27182021223507e-81,0.295710192426888,0.567,0.207,2.51769529214054e-77,"2","ENSG00000111206"
"ENSG00000228716",1.44933406812073e-81,0.287350676729847,0.586,0.219,2.8691017212518e-77,"2","ENSG00000228716"
"ENSG00000077514",5.40116242314473e-81,0.387497617192703,0.709,0.33,1.06921411328573e-76,"2","ENSG00000077514"
"ENSG00000167088",7.32922292869932e-81,0.443669427261693,1,0.986,1.45089297096532e-76,"2","ENSG00000167088"
"ENSG00000168078",9.01380922941013e-81,0.280492472670463,0.581,0.208,1.78437367505403e-76,"2","ENSG00000168078"
"ENSG00000014138",3.32025344387798e-79,0.274742917041169,0.543,0.195,6.57277371750086e-75,"2","ENSG00000014138"
"ENSG00000095002",7.18573645869916e-79,0.378119793694455,0.757,0.373,1.42248838936409e-74,"2","ENSG00000095002"
"ENSG00000167553",8.67127580422945e-78,0.503968448770431,1,0.931,1.71656575820526e-73,"2","ENSG00000167553"
"ENSG000001331191",5.32738350119247e-77,0.367400566871321,0.764,0.371,1.05460883789606e-72,"2","ENSG00000133119"
"ENSG00000184897",6.04121919231196e-77,0.617805267867714,0.986,0.883,1.19591975131008e-72,"2","ENSG00000184897"
"ENSG00000189403",3.21522249235896e-76,0.516470128522324,1,0.99,6.36485444587379e-72,"2","ENSG00000189403"
"ENSG00000112029",4.452179077185e-76,0.322569883826428,0.618,0.253,8.81353370119542e-72,"2","ENSG00000112029"
"ENSG000001133681",3.59999664116985e-75,0.405921890542872,0.751,0.372,7.12655335085983e-71,"2","ENSG00000113368"
"ENSG00000065911",2.28249523212784e-74,0.490074636895189,0.97,0.778,4.51842756152027e-70,"2","ENSG00000065911"
"ENSG000000916511",2.37881617780014e-74,0.405709038647076,0.796,0.413,4.70910450557315e-70,"2","ENSG00000091651"
"ENSG00000116161",1.02196826332051e-73,0.459415587632567,0.995,0.924,2.02308837406929e-69,"2","ENSG00000116161"
"ENSG00000136938",1.06426561989048e-73,0.480220526914122,0.995,0.909,2.1068202211352e-69,"2","ENSG00000136938"
"ENSG000001680611",2.453994353092e-73,0.418987132774018,0.843,0.481,4.85792722138093e-69,"2","ENSG00000168061"
"ENSG00000111445",5.61446528007218e-73,0.278244573826929,0.58,0.229,1.11143954684309e-68,"2","ENSG00000111445"
"ENSG000001014121",9.93850980348267e-73,0.298990961775906,0.636,0.263,1.96742740069743e-68,"2","ENSG00000101412"
"ENSG00000136824",6.98259355170154e-72,0.332024849343537,0.728,0.341,1.38227421949484e-67,"2","ENSG00000136824"
"ENSG00000198830",8.07751369070441e-72,0.539504064278492,1,0.983,1.59902461021184e-67,"2","ENSG00000198830"
"ENSG00000131470",9.80256078803192e-72,0.267503176597675,0.569,0.221,1.9405149335988e-67,"2","ENSG00000131470"
"ENSG00000213551",1.67314657247103e-71,0.360478160231733,0.719,0.358,3.31216095486365e-67,"2","ENSG00000213551"
"ENSG00000120802",3.60574324765568e-71,0.480652741281467,0.899,0.592,7.13792933305918e-67,"2","ENSG00000120802"
