"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG000001314622",4.82794425122595e-18,0.253191592375249,0.724,0.407,1.09859871436646e-13,"13","ENSG00000131462"
"ENSG000001152681",5.20079123973865e-18,0.264412642483305,1,0.995,1.18344004660253e-13,"13","ENSG00000115268"
"ENSG00000103260",5.44598511050774e-18,0.263953253526139,0.648,0.343,1.23923391189604e-13,"13","ENSG00000103260"
"ENSG000001006323",5.67627644510368e-18,0.324588159950106,1,0.981,1.29163670508334e-13,"13","ENSG00000100632"
"ENSG00000135441",6.35975982683311e-18,0.320627712584864,0.91,0.734,1.44716334859587e-13,"13","ENSG00000135441"
"ENSG000001649853",7.57361031804093e-18,0.282490033415298,0.744,0.444,1.72337502787021e-13,"13","ENSG00000164985"
"ENSG00000138495",7.90627740700691e-18,0.32030404032802,0.995,0.896,1.79907342396442e-13,"13","ENSG00000138495"
"ENSG000001187853",8.4879432345353e-18,0.386631677684242,0.94,0.758,1.93143148301851e-13,"13","ENSG00000118785"
"ENSG000000133061",9.25182003917877e-18,0.364121416627506,0.94,0.853,2.10525164991513e-13,"13","ENSG00000013306"
"ENSG000001696922",1.15386472685006e-17,0.372610377884647,0.92,0.752,2.62561918594732e-13,"13","ENSG00000169692"
"ENSG00000064651",1.25073505294846e-17,0.328753525837405,0.658,0.392,2.84604761298422e-13,"13","ENSG00000064651"
"ENSG000001369503",1.28012964247583e-17,0.335754079312682,0.96,0.792,2.91293500145375e-13,"13","ENSG00000136950"
"ENSG00000104442",1.28284504008749e-17,0.261388585304952,0.693,0.403,2.91911388871908e-13,"13","ENSG00000104442"
"ENSG000001368101",1.431021441472e-17,0.404158605951225,1,0.988,3.25628929006954e-13,"13","ENSG00000136810"
"ENSG000001756341",1.51687163895323e-17,0.315917786408944,0.804,0.562,3.45164141443808e-13,"13","ENSG00000175634"
"ENSG000001185083",1.62767348664456e-17,0.317018299852681,0.784,0.533,3.7037710188597e-13,"13","ENSG00000118508"
"ENSG000001111962",1.70757403366642e-17,0.317413909571129,0.834,0.57,3.88558471360795e-13,"13","ENSG00000111196"
"ENSG000001065416",2.1571850559152e-17,0.393599262673457,0.995,0.96,4.90867459473504e-13,"13","ENSG00000106541"
"ENSG000001074381",2.44066526662429e-17,0.276228435423251,0.638,0.342,5.55373381420358e-13,"13","ENSG00000107438"
"ENSG000001639502",2.62097058107847e-17,0.350950844924643,0.879,0.629,5.96401855724407e-13,"13","ENSG00000163950"
"ENSG000001422304",2.88823987773187e-17,0.370083793984177,0.93,0.694,6.57218984177886e-13,"13","ENSG00000142230"
"ENSG000001253042",2.90592864475993e-17,0.305826815927318,0.889,0.663,6.61244063115123e-13,"13","ENSG00000125304"
"ENSG000001076722",2.95032957111096e-17,0.281171268212052,0.759,0.472,6.71347493906299e-13,"13","ENSG00000107672"
"ENSG000000858711",4.07706839829987e-17,0.415793869129162,0.99,0.894,9.27736914033135e-13,"13","ENSG00000085871"
"ENSG000001491363",4.29682412229174e-17,0.314980885177392,0.899,0.649,9.77742329027485e-13,"13","ENSG00000149136"
"ENSG00000164758",4.43512105008376e-17,0.250850051821506,0.643,0.362,1.00921179494656e-12,"13","ENSG00000164758"
"ENSG000001708603",4.75441007368157e-17,0.307688326602666,0.819,0.561,1.08186601226624e-12,"13","ENSG00000170860"
"ENSG000001099714",7.55707584406035e-17,0.40082306859368,0.99,0.968,1.71961260831593e-12,"13","ENSG00000109971"
"ENSG000000725061",1.05791966036017e-16,0.372895308681321,0.93,0.74,2.40729618714956e-12,"13","ENSG00000072506"
"ENSG000000892802",1.35083488029684e-16,0.328454260620168,0.985,0.872,3.07382477011545e-12,"13","ENSG00000089280"
"ENSG000001844362",1.35857410644945e-16,0.389112983097895,0.995,0.98,3.09143537922572e-12,"13","ENSG00000184436"
"ENSG000001084682",1.48191550858363e-16,0.291654900616051,0.844,0.557,3.37209873978205e-12,"13","ENSG00000108468"
"ENSG000000740713",1.497897634071e-16,0.312706843829365,0.995,0.95,3.40846606632857e-12,"13","ENSG00000074071"
"ENSG000001481753",1.67657696032163e-16,0.298443582939558,0.744,0.459,3.81505087321188e-12,"13","ENSG00000148175"
"ENSG000000997831",2.02928849809186e-16,0.319761961833865,0.945,0.739,4.61764597740804e-12,"13","ENSG00000099783"
"ENSG000000265084",2.05165009319603e-16,0.383581541497635,0.638,0.357,4.66852978706757e-12,"13","ENSG00000026508"
"ENSG000001262613",2.06442773566815e-16,0.333535196739261,0.93,0.769,4.69760531251287e-12,"13","ENSG00000126261"
"ENSG000000892201",2.58351143937462e-16,0.323797102125307,1,0.973,5.87878028029695e-12,"13","ENSG00000089220"
"ENSG00000070961",2.88216921210504e-16,0.320900998654621,0.864,0.636,6.55837604214501e-12,"13","ENSG00000070961"
"ENSG000001425075",3.13877192244934e-16,0.313705698680022,0.995,0.942,7.14227550953347e-12,"13","ENSG00000142507"
"ENSG000001054381",3.18554083463031e-16,0.301092591332718,1,0.971,7.24869816920126e-12,"13","ENSG00000105438"
"ENSG000002419731",3.43418143562656e-16,0.311150045183582,1,0.962,7.81447985676823e-12,"13","ENSG00000241973"
"ENSG00000121022",3.55337383625142e-16,0.301259015366471,0.849,0.609,8.0857021643901e-12,"13","ENSG00000121022"
"ENSG000001713143",3.8812950395301e-16,0.345330704986407,0.995,0.933,8.83188686245075e-12,"13","ENSG00000171314"
"ENSG000001279221",4.12558739803098e-16,0.288002155308495,0.99,0.976,9.38777412421949e-12,"13","ENSG00000127922"
"ENSG000001849002",4.23329641327581e-16,0.279229894075687,0.92,0.703,9.63286598840912e-12,"13","ENSG00000184900"
