"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG00000114771",8.78152495513223e-49,0.628201035642117,0.523,0.205,1.72232048945008e-44,"1","ENSG00000114771"
"ENSG00000134193",5.19963139957204e-47,0.559362757246003,1,0.989,1.01980370639807e-42,"1","ENSG00000134193"
"ENSG00000168631",1.3939581649592e-46,0.644073373061148,0.95,0.807,2.73397014893447e-42,"1","ENSG00000168631"
"ENSG00000163993",1.7296162244505e-46,0.719217534662636,0.993,0.926,3.39229630101476e-42,"1","ENSG00000163993"
"ENSG00000150687",1.66098485450667e-42,0.496364666841089,0.856,0.566,3.25768959514394e-38,"1","ENSG00000150687"
"ENSG00000074416",5.86442472725751e-42,0.479323846090421,0.777,0.491,1.15018962175702e-37,"1","ENSG00000074416"
"ENSG00000109511",2.09387633645541e-41,0.573034879471257,0.993,0.923,4.10671965869e-37,"1","ENSG00000109511"
"ENSG00000160180",4.36120306511906e-41,0.754656744134855,0.976,0.921,8.55362757161802e-37,"1","ENSG00000160180"
"ENSG00000167641",7.48142031936093e-41,0.523384782628438,0.971,0.898,1.46733096723626e-36,"1","ENSG00000167641"
"ENSG00000158710",4.09769211991551e-39,0.386664589512205,1,0.993,8.03680355479029e-35,"1","ENSG00000158710"
"ENSG00000142669",1.61789008145221e-38,0.616132854923179,1,0.985,3.17316781675222e-34,"1","ENSG00000142669"
"ENSG00000006606",4.48323394838333e-38,1.12865805450348,0.894,0.682,8.79296674296423e-34,"1","ENSG00000006606"
"ENSG00000067225",5.28858770602752e-38,0.464320680141116,1,0.989,1.03725070678318e-33,"1","ENSG00000067225"
"ENSG00000169908",1.21485284550141e-33,0.622411497138082,0.976,0.914,2.38269088588192e-29,"1","ENSG00000169908"
"ENSG00000112699",7.44002733188854e-31,0.330663830486131,0.753,0.509,1.4592125606033e-26,"1","ENSG00000112699"
"ENSG00000120885",4.0416690059759e-29,0.448762841189791,1,0.974,7.92692542142054e-25,"1","ENSG00000120885"
"ENSG00000179403",7.74261214576977e-29,0.313077098227409,0.71,0.458,1.51855852014982e-24,"1","ENSG00000179403"
"ENSG00000104964",2.89186683489107e-28,0.509752783817258,0.998,0.974,5.67181842327186e-24,"1","ENSG00000104964"
"ENSG00000130513",4.56906230738145e-28,0.633636695949992,0.892,0.754,8.96130190346724e-24,"1","ENSG00000130513"
"ENSG00000163191",7.53042069076845e-27,0.410911412237869,0.993,0.942,1.47694141008042e-22,"1","ENSG00000163191"
"ENSG00000068697",1.69660528862706e-26,0.388854137963112,0.966,0.889,3.32755195258426e-22,"1","ENSG00000068697"
"ENSG00000160182",2.46142014665181e-26,0.505877441079021,1,0.987,4.82758333362819e-22,"1","ENSG00000160182"
"ENSG00000106541",3.05997409574372e-26,0.419196513463055,1,0.953,6.00152719398215e-22,"1","ENSG00000106541"
"ENSG00000150782",1.15465998804158e-25,0.383610622293186,0.722,0.502,2.26463463454594e-21,"1","ENSG00000150782"
"ENSG00000120306",3.7678442727824e-25,0.30254663095616,1,0.992,7.38987297220812e-21,"1","ENSG00000120306"
"ENSG00000142634",3.71135162664513e-24,0.290688453048239,0.734,0.501,7.27907394533909e-20,"1","ENSG00000142634"
"ENSG00000197956",1.24393326925786e-23,0.977762413820357,0.588,0.349,2.43972632099543e-19,"1","ENSG00000197956"
"ENSG00000196352",1.39787079813253e-22,0.281820891805434,0.597,0.353,2.74164399637734e-18,"1","ENSG00000196352"
"ENSG00000101842",3.22036009908602e-22,0.377097359884742,0.966,0.863,6.31609226233742e-18,"1","ENSG00000101842"
"ENSG00000103769",1.52253578688683e-21,0.309904675883864,0.983,0.907,2.98614943882113e-17,"1","ENSG00000103769"
"ENSG00000085063",1.823272625022e-21,0.312239823292792,0.942,0.856,3.57598459945565e-17,"1","ENSG00000085063"
"ENSG00000164111",3.01674093262303e-21,0.348290634575373,0.986,0.938,5.91673399115355e-17,"1","ENSG00000164111"
"ENSG00000105971",6.96788885733111e-20,0.37959133860608,0.794,0.6,1.36661204158835e-15,"1","ENSG00000105971"
"ENSG00000165949",7.70800171327194e-20,0.497447892207816,0.576,0.36,1.51177037602403e-15,"1","ENSG00000165949"
"ENSG00000110092",1.75108771836192e-19,0.289491021575143,0.741,0.521,3.43440834202324e-15,"1","ENSG00000110092"
"ENSG00000187837",4.22057192816954e-19,0.325007003512125,0.715,0.491,8.27780772271891e-15,"1","ENSG00000187837"
"ENSG00000167748",4.38246978632429e-18,0.494742789117167,0.784,0.628,8.59533799191784e-14,"1","ENSG00000167748"
"ENSG00000167644",1.87124093705162e-16,0.299866974871979,0.947,0.874,3.67006484983934e-12,"1","ENSG00000167644"
"ENSG000001273241",2.35615164971307e-16,0.352513965347216,1,0.998,4.62112023058224e-12,"1","ENSG00000127324"
"ENSG00000139289",3.18180945477121e-16,0.25059166636655,0.412,0.232,6.24048288364277e-12,"1","ENSG00000139289"
"ENSG00000244094",7.23637143464749e-16,0.308183053243739,0.854,0.681,1.41926952947741e-11,"1","ENSG00000244094"
"ENSG00000187134",1.11592604978008e-15,0.421089002231156,0.904,0.8,2.18866576143367e-11,"1","ENSG00000187134"
"ENSG00000272398",1.13266371097457e-15,0.314280532136343,1,0.967,2.22149333633442e-11,"1","ENSG00000272398"
"ENSG00000175416",1.36887245154497e-15,0.262537128143464,0.868,0.739,2.68476953921514e-11,"1","ENSG00000175416"
"ENSG00000137710",2.63753489572407e-15,0.293796912882144,0.897,0.792,5.17299719098362e-11,"1","ENSG00000137710"
"ENSG00000166710",3.63090621459238e-15,0.251140678363436,0.998,0.983,7.12129635868003e-11,"1","ENSG00000166710"
"ENSG00000253368",6.90137396178981e-15,0.265889426322168,0.902,0.81,1.35356647512584e-10,"1","ENSG00000253368"
"ENSG00000155366",1.52535935527561e-14,0.287620496133682,0.99,0.934,2.99168730350206e-10,"1","ENSG00000155366"
"ENSG00000170608",3.53060861517613e-13,0.250956825464843,0.71,0.553,6.92458267694494e-09,"1","ENSG00000170608"
"ENSG00000196611",6.22153242427815e-13,0.372905305249939,0.592,0.438,1.22022915437367e-08,"1","ENSG00000196611"
"ENSG00000100097",5.40928565255576e-09,0.268990534806224,0.691,0.546,0.000106092319503576,"1","ENSG00000100097"
"ENSG00000134827",4.76690251926738e-08,0.305804956846712,0.408,0.277,0.000934932591103911,"1","ENSG00000134827"
"ENSG00000198074",9.06247457874897e-05,0.259034203111404,0.417,0.327,1,"1","ENSG00000198074"
"ENSG00000118137",0.00487551078245342,0.322624784270767,0.909,0.857,1,"1","ENSG00000118137"
"ENSG00000069482",1.41644841375158e-199,1.02087544102396,0.806,0.133,2.77808027389097e-195,"2","ENSG00000069482"
"ENSG00000008517",1.5446171644464e-149,1.3268820719382,0.909,0.349,3.02945764462872e-145,"2","ENSG00000008517"
"ENSG00000102109",2.56330922912716e-146,0.710583460857184,0.644,0.102,5.0274183910871e-142,"2","ENSG00000102109"
"ENSG00000164687",1.36344139119331e-140,2.21333695049415,0.997,0.747,2.67411760054745e-136,"2","ENSG00000164687"
"ENSG00000142156",3.54088296885652e-137,0.400540430455532,0.45,0.039,6.94473376681829e-133,"2","ENSG00000142156"
"ENSG00000159228",7.83909430448927e-132,0.660292054731219,0.661,0.124,1.53748156593948e-127,"2","ENSG00000159228"
"ENSG00000109193",1.1396566143731e-124,0.593264897616265,0.493,0.064,2.23520851776996e-120,"2","ENSG00000109193"
"ENSG00000164106",5.37386433009923e-116,1.45583282541686,0.98,0.839,1.05397601106236e-111,"2","ENSG00000164106"
"ENSG00000109854",9.05479123861516e-109,0.435419305233422,0.516,0.087,1.77591620562959e-104,"2","ENSG00000109854"
"ENSG000001601821",2.757034924627e-107,1.41885942915339,1,0.988,5.40737259767095e-103,"2","ENSG00000160182"
"ENSG00000163631",4.33647987006455e-107,2.09462978728131,0.712,0.233,8.50513796915761e-103,"2","ENSG00000163631"
"ENSG00000196262",5.12687187704189e-107,0.806326292621467,0.997,0.991,1.00553338124423e-102,"2","ENSG00000196262"
"ENSG00000089327",3.30487382490757e-103,0.942593230080591,0.937,0.487,6.48184903279121e-99,"2","ENSG00000089327"
"ENSG00000156482",3.99341249699821e-100,0.609410586203164,1,0.998,7.83227993036259e-96,"2","ENSG00000156482"
"ENSG00000170315",8.47404004937109e-96,0.825855044418112,0.997,0.991,1.66201347488315e-91,"2","ENSG00000170315"
"ENSG00000128573",1.14662706036376e-94,0.267327286520667,0.313,0.026,2.24887965349145e-90,"2","ENSG00000128573"
"ENSG00000086696",5.00009021629325e-92,0.905528629039425,0.678,0.214,9.80667694121595e-88,"2","ENSG00000086696"
"ENSG00000173762",3.83680788611294e-90,0.873235234228759,0.917,0.568,7.52513130703331e-86,"2","ENSG00000173762"
"ENSG00000196531",8.42176601029503e-87,0.70830562533358,1,0.993,1.65176096759916e-82,"2","ENSG00000196531"
"ENSG00000099937",3.48601866473182e-84,1.44193826120984,0.86,0.425,6.83712840713851e-80,"2","ENSG00000099937"
"ENSG00000180817",1.8384298450457e-81,0.765221348469448,0.991,0.97,3.60571245508813e-77,"2","ENSG00000180817"
"ENSG00000112378",4.34697468192891e-80,0.928855368123916,0.937,0.688,8.52572144366717e-76,"2","ENSG00000112378"
"ENSG00000103187",6.91801512773903e-80,0.506495630108416,0.575,0.159,1.35683030700346e-75,"2","ENSG00000103187"
"ENSG00000182004",8.41123177677247e-80,0.702710394851558,0.994,0.957,1.64969488837838e-75,"2","ENSG00000182004"
"ENSG000001979561",4.38600983357899e-78,0.996129406295029,0.769,0.328,8.60228108659846e-74,"2","ENSG00000197956"
"ENSG00000168938",6.83075446717215e-78,0.717242816956411,0.923,0.63,1.33971587364647e-73,"2","ENSG00000168938"
"ENSG00000197747",9.08423469856289e-77,1.00509749912842,1,0.996,1.78169095142914e-72,"2","ENSG00000197747"
"ENSG00000162433",7.98034876056413e-76,0.308494664195554,0.416,0.078,1.56518580240944e-71,"2","ENSG00000162433"
"ENSG00000072210",2.96257653220759e-73,0.46440914750623,0.567,0.175,5.81050135261874e-69,"2","ENSG00000072210"
"ENSG00000127184",4.89800489322719e-73,0.555365305671458,1,0.99,9.60645699708648e-69,"2","ENSG00000127184"
"ENSG00000176153",8.45180131761538e-72,0.7461512991628,0.997,0.994,1.6576517924239e-67,"2","ENSG00000176153"
"ENSG00000147604",2.22919191618888e-70,0.68995681906337,1,0.994,4.37211410522125e-66,"2","ENSG00000147604"
"ENSG00000164919",8.96860505990751e-70,0.71662115576864,1,0.981,1.75901251039966e-65,"2","ENSG00000164919"
"ENSG00000060138",1.33174928385507e-68,0.650819138477569,0.724,0.311,2.61195987042496e-64,"2","ENSG00000060138"
"ENSG00000143248",5.52306898939356e-66,0.916911261885926,0.712,0.317,1.08323952088976e-61,"2","ENSG00000143248"
"ENSG00000172757",4.32747986426692e-62,0.464107947428796,1,0.994,8.48748625778671e-58,"2","ENSG00000172757"
"ENSG000001065411",1.36318830949089e-61,0.854499928112491,0.991,0.956,2.67362123140449e-57,"2","ENSG00000106541"
"ENSG00000184697",2.29341085707419e-61,0.728159430965376,0.752,0.41,4.49806671397961e-57,"2","ENSG00000184697"
"ENSG00000084207",8.19243071738654e-61,0.468310749490447,1,0.996,1.60678143660102e-56,"2","ENSG00000084207"
"ENSG00000106484",2.80053208849416e-60,0.651009873201696,0.877,0.64,5.49268358516359e-56,"2","ENSG00000106484"
"ENSG00000035862",1.93481823034847e-58,0.331336446098917,0.433,0.112,3.79475899518246e-54,"2","ENSG00000035862"
"ENSG00000008394",1.61321404785884e-56,0.557859839024912,1,0.991,3.16399671206555e-52,"2","ENSG00000008394"
"ENSG00000115457",1.79547205268107e-56,0.306061750878428,0.251,0.033,3.52145933692337e-52,"2","ENSG00000115457"
"ENSG00000078808",2.38346054578732e-56,0.571027753276858,0.895,0.697,4.67468116845267e-52,"2","ENSG00000078808"
"ENSG00000164924",2.85529425907226e-55,0.578402952378137,0.997,0.983,5.60008863031842e-51,"2","ENSG00000164924"
"ENSG00000135404",5.58987702814001e-53,0.552187593858894,1,0.993,1.0963425815291e-48,"2","ENSG00000135404"
"ENSG00000165272",7.28146947061613e-53,0.286550010922489,0.385,0.097,1.42811460727194e-48,"2","ENSG00000165272"
"ENSG00000137575",5.86141903009741e-52,0.680118838104145,0.929,0.76,1.14960011437301e-47,"2","ENSG00000137575"
"ENSG00000119888",4.92005272535274e-51,0.626180192735229,0.977,0.962,9.64969941023433e-47,"2","ENSG00000119888"
"ENSG00000150093",3.81610452588899e-50,0.573133276017455,0.963,0.889,7.48452580662608e-46,"2","ENSG00000150093"
"ENSG00000140416",2.09772277808351e-49,0.640167401601891,0.949,0.841,4.11426368465519e-45,"2","ENSG00000140416"
"ENSG00000161249",2.19583510842936e-49,0.689964954841787,0.895,0.664,4.3066913981625e-45,"2","ENSG00000161249"
"ENSG00000185088",1.34761468425081e-48,0.661817350615093,0.972,0.895,2.64307668022112e-44,"2","ENSG00000185088"
"ENSG00000122786",1.49422351008309e-48,0.760304075895531,0.937,0.815,2.93062057032596e-44,"2","ENSG00000122786"
"ENSG00000132329",1.58112304989622e-48,0.252394735403405,0.262,0.046,3.10105663776145e-44,"2","ENSG00000132329"
"ENSG00000003436",2.11184864763863e-48,0.832344284879862,0.983,0.911,4.14196875261365e-44,"2","ENSG00000003436"
"ENSG000001641111",2.19645232735013e-48,0.582665284558004,0.986,0.939,4.30790194963182e-44,"2","ENSG00000164111"
"ENSG00000147669",1.48999509289085e-47,0.58026622526738,0.963,0.876,2.92232737568682e-43,"2","ENSG00000147669"
"ENSG00000154582",8.02397929561605e-44,0.507098091223179,0.963,0.881,1.57374305924918e-39,"2","ENSG00000154582"
"ENSG00000156467",1.0842769743758e-43,0.554291519729644,0.983,0.961,2.12659242984325e-39,"2","ENSG00000156467"
"ENSG00000115009",1.77878857924478e-43,1.24203973987276,0.484,0.184,3.48873804047278e-39,"2","ENSG00000115009"
"ENSG00000196502",1.86038699556977e-42,0.367132634343254,0.499,0.193,3.648777014411e-38,"2","ENSG00000196502"
"ENSG000001049641",9.55905229468023e-42,0.699934231013472,0.997,0.974,1.87481692655563e-37,"2","ENSG00000104964"
"ENSG00000139329",1.23643485971631e-41,0.725396762385294,0.738,0.413,2.4250196903616e-37,"2","ENSG00000139329"
"ENSG00000104267",3.20937776449966e-41,0.63877488385811,0.912,0.771,6.29455260951318e-37,"2","ENSG00000104267"
"ENSG00000142089",4.43772921521985e-41,0.577407866068284,0.952,0.877,8.70371830981069e-37,"2","ENSG00000142089"
"ENSG000002440941",8.72301919851998e-41,0.874849189154652,0.877,0.682,1.71084575540572e-36,"2","ENSG00000244094"
"ENSG00000164099",1.49808850152182e-40,0.264439356215354,0.405,0.135,2.93820097803475e-36,"2","ENSG00000164099"
"ENSG00000111775",1.54001310359882e-40,0.45416649866871,0.994,0.988,3.02042770008837e-36,"2","ENSG00000111775"
"ENSG00000074842",3.08985782968293e-40,0.495114149989091,0.98,0.942,6.06013816135713e-36,"2","ENSG00000074842"
"ENSG000001553661",4.9587910695785e-40,0.490170951215691,0.977,0.937,9.72567692476431e-36,"2","ENSG00000155366"
"ENSG00000204525",5.7693157981361e-40,0.48192280522935,0.803,0.579,1.13153590748843e-35,"2","ENSG00000204525"
"ENSG00000141027",3.30410533794765e-39,0.445234893393434,0.704,0.47,6.48034179931672e-35,"2","ENSG00000141027"
"ENSG00000243449",4.47223384066609e-39,0.49989162998936,0.963,0.912,8.7713922316984e-35,"2","ENSG00000243449"
"ENSG00000184232",1.92229121034125e-38,0.255575444213778,0.382,0.125,3.77018975084229e-34,"2","ENSG00000184232"
"ENSG00000181610",3.58670536057368e-38,0.477031245395066,0.892,0.762,7.03460522369316e-34,"2","ENSG00000181610"
"ENSG00000089220",4.92834899148303e-38,0.43932182818228,0.997,0.979,9.66597087699566e-34,"2","ENSG00000089220"
"ENSG00000172594",3.59307917249322e-37,0.330731669933252,0.464,0.19,7.04710618101094e-33,"2","ENSG00000172594"
"ENSG00000070756",6.52459996285463e-37,0.474213639584235,0.991,0.965,1.27966979071468e-32,"2","ENSG00000070756"
"ENSG00000165092",1.82062843572746e-36,0.50109956721051,1,0.989,3.57079855099227e-32,"2","ENSG00000165092"
"ENSG00000072506",1.97522945129955e-36,0.443818940586937,0.877,0.752,3.8740175228338e-32,"2","ENSG00000072506"
"ENSG00000211450",2.11575397166879e-35,0.418660735353935,0.929,0.823,4.14962826463399e-31,"2","ENSG00000211450"
"ENSG00000172927",2.63845432752816e-35,0.252121507368061,0.362,0.119,5.17480047258098e-31,"2","ENSG00000172927"
"ENSG00000122861",5.8770359011309e-35,0.464127680176221,0.561,0.267,1.1526630512888e-30,"2","ENSG00000122861"
"ENSG00000254560",8.33895635312182e-35,0.434689465220493,0.661,0.422,1.63551950953778e-30,"2","ENSG00000254560"
"ENSG000001667101",1.31285619815452e-34,0.496841914762631,0.991,0.985,2.57490486144047e-30,"2","ENSG00000166710"
"ENSG00000113361",1.44849468369736e-34,0.482898973816895,0.692,0.415,2.84093262313563e-30,"2","ENSG00000113361"
"ENSG00000189171",6.0962394501692e-34,0.438003284568114,0.915,0.808,1.19565544336169e-29,"2","ENSG00000189171"
"ENSG00000139644",1.08578169951958e-33,0.385221213291725,1,0.988,2.12954364726775e-29,"2","ENSG00000139644"
"ENSG00000187608",1.13965006519986e-33,0.287950510750468,0.439,0.186,2.23519567287649e-29,"2","ENSG00000187608"
"ENSG00000184672",3.25683801329751e-33,0.262431974460224,0.345,0.116,6.38763639548041e-29,"2","ENSG00000184672"
"ENSG00000169020",1.43671561398348e-32,0.39753255669532,0.997,0.974,2.8178303337058e-28,"2","ENSG00000169020"
"ENSG00000232527",2.78155296126037e-32,0.460118011168404,0.781,0.565,5.45545982291997e-28,"2","ENSG00000232527"
"ENSG00000104331",2.78627149609872e-32,0.458318006058376,0.775,0.552,5.46471428529842e-28,"2","ENSG00000104331"
"ENSG00000086548",2.89706686281348e-32,0.611435170089202,0.47,0.209,5.68201723803607e-28,"2","ENSG00000086548"
"ENSG00000214530",2.96077957617712e-32,0.547076753381564,0.98,0.951,5.80697698275618e-28,"2","ENSG00000214530"
"ENSG00000138413",5.33541462676717e-32,0.445493193583393,0.991,0.964,1.04643487074784e-27,"2","ENSG00000138413"
"ENSG00000076554",5.6150814245452e-32,0.438163279586494,0.957,0.87,1.10128591979605e-27,"2","ENSG00000076554"
"ENSG00000171557",8.07378984362918e-32,0.327483658694648,0.271,0.074,1.58351240203099e-27,"2","ENSG00000171557"
"ENSG00000151655",8.99589148558875e-32,0.378439478825771,0.536,0.277,1.76436419706852e-27,"2","ENSG00000151655"
"ENSG00000108107",1.0011927328557e-31,0.261834305967463,1,0.997,1.96363930694989e-27,"2","ENSG00000108107"
"ENSG00000154518",1.07580101452128e-31,0.392057755514917,0.997,0.99,2.10996852978059e-27,"2","ENSG00000154518"
"ENSG00000104388",3.46734183964256e-31,0.389149688178933,0.9,0.769,6.80049755009096e-27,"2","ENSG00000104388"
"ENSG00000164120",7.6118634777911e-31,0.452514143364513,0.524,0.279,1.49291478389917e-26,"2","ENSG00000164120"
"ENSG00000172115",9.84808422147813e-31,0.401062514293239,0.989,0.966,1.93150475835851e-26,"2","ENSG00000172115"
"ENSG00000188976",1.04795573082819e-30,0.356089418677809,0.689,0.447,2.05535557487334e-26,"2","ENSG00000188976"
"ENSG00000115255",1.93589299240179e-30,0.362503004705952,0.604,0.349,3.79686692599762e-26,"2","ENSG00000115255"
"ENSG00000081051",2.36483877138295e-30,0.285398425739526,0.328,0.111,4.63815828231337e-26,"2","ENSG00000081051"
"ENSG00000118680",2.72919038342574e-30,0.375898611262257,0.997,0.99,5.35276109901291e-26,"2","ENSG00000118680"
"ENSG00000120992",3.26933684944895e-30,0.428077092137713,0.926,0.851,6.41215036282423e-26,"2","ENSG00000120992"
"ENSG00000156411",4.07832494949336e-30,0.359663265115644,0.991,0.98,7.99881872344133e-26,"2","ENSG00000156411"
"ENSG00000161671",5.51007171343276e-30,0.428910518028321,0.912,0.816,1.08069036515557e-25,"2","ENSG00000161671"
"ENSG00000213585",6.72676519555495e-30,0.399619135298669,0.991,0.983,1.31932045780419e-25,"2","ENSG00000213585"
"ENSG00000105968",7.27550523632066e-30,0.432435611660336,0.883,0.775,1.42694484199957e-25,"2","ENSG00000105968"
"ENSG00000197728",1.74176684569401e-29,0.307388212800717,1,0.993,3.41612731445966e-25,"2","ENSG00000197728"
"ENSG00000163435",2.02135390405842e-29,0.496794070576797,0.744,0.542,3.96448141202978e-25,"2","ENSG00000163435"
"ENSG00000173486",2.55584323264855e-29,0.411758638017069,0.98,0.95,5.01277533219361e-25,"2","ENSG00000173486"
"ENSG00000185896",2.90513226818697e-29,0.423259881908168,0.883,0.776,5.6978359175951e-25,"2","ENSG00000185896"
"ENSG00000126267",3.61694937636621e-29,0.305075251603866,1,0.991,7.09392281186704e-25,"2","ENSG00000126267"
"ENSG00000147403",4.84271938931331e-29,0.298628971045202,1,0.998,9.4980255382602e-25,"2","ENSG00000147403"
"ENSG00000008988",6.72969992078633e-29,0.504444288842741,0.934,0.882,1.31989604546382e-24,"2","ENSG00000008988"
"ENSG00000181019",9.80992017727678e-29,0.396088891534352,1,0.996,1.92401964436929e-24,"2","ENSG00000181019"
"ENSG00000135535",1.80818412686829e-28,0.416296127628968,0.943,0.864,3.54639152802678e-24,"2","ENSG00000135535"
"ENSG00000100612",2.87949267236803e-28,0.432212573047674,0.798,0.656,5.64754897831542e-24,"2","ENSG00000100612"
"ENSG00000178982",3.80271020980773e-28,0.33742516607314,1,0.985,7.45825553449591e-24,"2","ENSG00000178982"
"ENSG00000118508",4.17838219519092e-28,0.379992914477105,0.695,0.487,8.19506099942795e-24,"2","ENSG00000118508"
"ENSG00000130402",5.31308086853939e-28,0.438292950435456,0.954,0.93,1.04205455074663e-23,"2","ENSG00000130402"
"ENSG00000184164",5.73679825303072e-28,0.350546438528245,0.67,0.435,1.12515824136691e-23,"2","ENSG00000184164"
"ENSG00000121039",8.4774031513742e-28,0.377536025383797,0.65,0.399,1.66267308007902e-23,"2","ENSG00000121039"
"ENSG00000135821",8.71841318606908e-28,0.318044406234353,0.584,0.342,1.70994237818373e-23,"2","ENSG00000135821"
"ENSG00000092841",9.90210375359508e-28,0.336243399195891,1,0.996,1.9420996091926e-23,"2","ENSG00000092841"
"ENSG00000135940",1.38367746644301e-27,0.362541090555066,0.991,0.975,2.71380661493467e-23,"2","ENSG00000135940"
"ENSG00000153944",1.58052706031943e-27,0.37895899918586,0.715,0.512,3.09988772340451e-23,"2","ENSG00000153944"
"ENSG00000171863",1.71408092749647e-27,0.285477459705258,1,0.997,3.36182692309883e-23,"2","ENSG00000171863"
"ENSG00000158604",2.09086155339079e-27,0.378912581217769,0.729,0.539,4.10080676466535e-23,"2","ENSG00000158604"
"ENSG00000126432",2.5246950082494e-27,0.338996231530027,0.997,0.984,4.95168431967955e-23,"2","ENSG00000126432"
"ENSG00000182718",3.52307282161084e-27,0.364595734416689,0.994,0.989,6.90980272502534e-23,"2","ENSG00000182718"
"ENSG00000166582",3.96667512057468e-27,0.406112650184348,0.806,0.64,7.77983991398311e-23,"2","ENSG00000166582"
"ENSG00000116661",4.3124265213817e-27,0.266286883368591,0.271,0.085,8.45796213638593e-23,"2","ENSG00000116661"
"ENSG00000118785",9.94074503729075e-27,0.580248893751087,0.923,0.81,1.94967832416384e-22,"2","ENSG00000118785"
"ENSG00000172270",1.00022079261681e-26,0.367841406246135,0.983,0.973,1.96173304055934e-22,"2","ENSG00000172270"
