"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG000002537291",8.27007961940451e-23,0.272765328758519,0.783,0.534,1.78799121371525e-18,"4","ENSG00000253729"
"ENSG000000725012",2.92173527133702e-22,0.250840208778286,0.641,0.401,6.31679165663063e-18,"4","ENSG00000072501"
"ENSG00000141741",3.071919974948e-22,0.262177581020965,0.925,0.8,6.64149098583758e-18,"4","ENSG00000141741"
"ENSG000001768902",4.22365835199825e-22,0.267027742728551,0.523,0.279,9.13154935702022e-18,"4","ENSG00000176890"
"ENSG00000163170",1.43459347400689e-21,0.258236328598491,0.834,0.629,3.10159109080291e-17,"4","ENSG00000163170"
"ENSG00000168264",1.62846107364447e-21,0.268071288752917,0.813,0.602,3.52073284121934e-17,"4","ENSG00000168264"
"ENSG00000121067",8.67510705161175e-21,0.277660846342153,0.677,0.467,1.87555814455846e-16,"4","ENSG00000121067"
"ENSG000001184181",1.65461635622416e-20,0.374523315868291,0.968,0.928,3.57728056215662e-16,"4","ENSG00000118418"
"ENSG000001988302",3.44994081430085e-20,0.332083882767147,0.976,0.945,7.45877204051844e-16,"4","ENSG00000198830"
"ENSG000001668032",1.18396656390342e-19,0.282750349123154,0.529,0.316,2.5597357111592e-15,"4","ENSG00000166803"
"ENSG00000116260",2.40791605144454e-19,0.253469556805695,0.869,0.671,5.20591450322309e-15,"4","ENSG00000116260"
"ENSG000001255342",4.01727154591064e-19,0.328673547733602,0.994,0.955,8.68534108225881e-15,"4","ENSG00000125534"
"ENSG000001227862",5.98532317117508e-19,0.262316854261519,0.987,0.887,1.29402686960805e-14,"4","ENSG00000122786"
"ENSG00000135047",7.05056124456752e-19,0.259493566141285,0.847,0.648,1.5243313410755e-14,"4","ENSG00000135047"
"ENSG00000108826",9.0364704976526e-19,0.25469879978228,0.923,0.815,1.95368492159249e-14,"4","ENSG00000108826"
"ENSG00000107863",1.72949235545711e-18,0.29325817858724,0.822,0.644,3.73916247249827e-14,"4","ENSG00000107863"
"ENSG000001754161",1.33484830538885e-15,0.294445281072769,0.908,0.754,2.8859420362507e-11,"4","ENSG00000175416"
"ENSG00000063241",1.8377509597925e-15,0.25399762171173,0.985,0.951,3.97321757507138e-11,"4","ENSG00000063241"
"ENSG000001844362",3.92928088753959e-15,0.291629470690042,0.981,0.973,8.49510527886059e-11,"4","ENSG00000184436"
"ENSG000001258352",1.30510865124137e-14,0.257513104617057,0.942,0.864,2.82164490398385e-10,"4","ENSG00000125835"
"ENSG000001988881",1.43106334180644e-12,0.574372857218607,0.959,0.919,3.09395894498553e-08,"4","ENSG00000198888"
"ENSG00000089063",1.61477886534916e-12,0.251141355125156,0.916,0.869,3.49115190688488e-08,"4","ENSG00000089063"
"ENSG00000087086",3.98723833083936e-12,0.325904777026906,1,1,8.6204092712747e-08,"4","ENSG00000087086"
"ENSG00000198938",5.54189209614459e-11,0.426771789291974,0.976,0.951,1.19815707118646e-06,"4","ENSG00000198938"
"ENSG000001425412",8.07828303830868e-11,0.302720070296366,0.996,0.98,1.74652479288234e-06,"4","ENSG00000142541"
"ENSG000001256911",1.26368055487996e-10,0.25176653033969,0.985,0.954,2.73207735965047e-06,"4","ENSG00000125691"
"ENSG000001012552",1.61877006825109e-08,0.252330888410248,0.667,0.492,0.000349978088755885,"4","ENSG00000101255"
"ENSG00000198886",1.68947920557739e-08,0.339682611937779,0.985,0.962,0.000365265404245832,"4","ENSG00000198886"
"ENSG000001970612",3.15249148909173e-08,0.613699871804481,0.791,0.7,0.000681568659941632,"4","ENSG00000197061"
"ENSG00000198804",1.19383164778127e-05,0.279269553783247,0.998,0.971,0.25810640225031,"4","ENSG00000198804"
"ENSG000001556601",1.67423556078077e-05,0.273447652750134,0.974,0.918,0.361969728240803,"4","ENSG00000155660"
"ENSG00000102109",2.48522469932239e-296,1.32557512132732,0.868,0.188,5.37305579993501e-292,"5","ENSG00000102109"
"ENSG00000174567",3.88612596145369e-263,0.848296911241675,0.716,0.123,8.40180432866288e-259,"5","ENSG00000174567"
"ENSG00000069482",2.75713500653718e-241,1.04426115030735,0.803,0.18,5.96092588413338e-237,"5","ENSG00000069482"
"ENSG00000164106",1.11125308904291e-176,1.69230218538067,0.987,0.82,2.40252917851078e-172,"5","ENSG00000164106"
"ENSG00000008517",6.10200203270795e-169,1.42399333572291,0.935,0.447,1.31925283947146e-164,"5","ENSG00000008517"
"ENSG000000893271",2.41517506826072e-152,1.1984190533349,0.961,0.579,5.22160849757968e-148,"5","ENSG00000089327"
"ENSG00000102409",1.81697510817386e-147,0.328786827328546,0.354,0.045,3.92830018387189e-143,"5","ENSG00000102409"
"ENSG000001646871",8.08499506963149e-147,1.64625660201677,0.993,0.791,1.74797593405433e-142,"5","ENSG00000164687"
"ENSG00000095739",1.87722930687806e-145,0.466160405664893,0.46,0.083,4.05856976147037e-141,"5","ENSG00000095739"
"ENSG000001612491",6.06748279324656e-140,1.13037364296547,0.961,0.699,1.31178977989991e-135,"5","ENSG00000161249"
"ENSG00000103187",1.1805381120184e-132,0.714901299636686,0.714,0.241,2.55232339818379e-128,"5","ENSG00000103187"
"ENSG000001592281",3.36967918095374e-127,0.545307393306076,0.618,0.171,7.28524638922198e-123,"5","ENSG00000159228"
"ENSG00000162545",1.77258138805936e-126,0.575551626431267,0.518,0.127,3.83232096098433e-122,"5","ENSG00000162545"
"ENSG000000706691",4.47936265052722e-126,0.945409634195758,0.911,0.537,9.68438205043985e-122,"5","ENSG00000070669"
"ENSG000001420891",8.24598715851886e-122,0.974257566594649,0.985,0.88,1.78278242367178e-117,"5","ENSG00000142089"
"ENSG00000173762",3.05391799800752e-119,0.982965282251516,0.907,0.581,6.60257071169225e-115,"5","ENSG00000173762"
"ENSG000002533681",2.03029028541342e-118,0.939453973227669,0.961,0.836,4.38948759706382e-114,"5","ENSG00000253368"
"ENSG000001649241",6.96723258405517e-115,0.781365976594578,0.998,0.979,1.50631568467273e-110,"5","ENSG00000164924"
"ENSG000001350691",1.20068795134655e-114,0.894392518964509,0.926,0.636,2.59588735081124e-110,"5","ENSG00000135069"
