"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG00000143248",1.30655071452947e-39,0.653408655261538,0.531,0.288,2.79432001316418e-35,"4","ENSG00000143248"
"ENSG00000116761",1.69310899408265e-39,0.273807996951468,0.429,0.192,3.62105220564456e-35,"4","ENSG00000116761"
"ENSG00000038002",1.80435748210557e-39,0.329910544465783,0.6,0.353,3.85897934697918e-35,"4","ENSG00000038002"
"ENSG00000140416",2.42400598157023e-39,0.527987875642885,0.912,0.778,5.18422159278425e-35,"4","ENSG00000140416"
"ENSG00000008018",2.83624664555434e-39,0.35763542835441,0.998,0.977,6.06588070084707e-35,"4","ENSG00000008018"
"ENSG00000188243",5.65130247955664e-39,0.390245267951749,0.985,0.948,1.20864406130278e-34,"4","ENSG00000188243"
"ENSG00000156411",6.37470913365358e-39,0.362895236987371,0.992,0.973,1.36335904241449e-34,"4","ENSG00000156411"
"ENSG00000163463",6.72957477079988e-39,0.418013486186395,0.907,0.813,1.43925415623097e-34,"4","ENSG00000163463"
"ENSG00000225663",8.29453004999546e-39,0.431516231056046,0.768,0.59,1.77395114179253e-34,"4","ENSG00000225663"
"ENSG00000100612",2.92900498128366e-38,0.436485409510671,0.819,0.668,6.26426295347135e-34,"4","ENSG00000100612"
"ENSG000001651691",5.00718277374099e-38,0.589511875503465,0.846,0.69,1.07088617981999e-33,"4","ENSG00000165169"
"ENSG000001525181",5.19270489296273e-38,0.548414974318593,0.846,0.731,1.11056379545794e-33,"4","ENSG00000152518"
"ENSG00000140391",5.42886325891973e-38,0.407675178439272,0.971,0.919,1.16107098518516e-33,"4","ENSG00000140391"
"ENSG000001264321",6.39296360562704e-38,0.386708851407757,0.994,0.972,1.36726312633546e-33,"4","ENSG00000126432"
"ENSG00000128524",8.33629216803595e-38,0.377684482342833,0.971,0.937,1.78288280597785e-33,"4","ENSG00000128524"
"ENSG00000146733",1.02234167591362e-37,0.355769798892164,0.608,0.379,2.18648214227645e-33,"4","ENSG00000146733"
"ENSG00000119801",1.19158569935154e-37,0.39184481872267,0.684,0.458,2.54844433520315e-33,"4","ENSG00000119801"
"ENSG000001361531",1.38577536281554e-37,0.513700296289982,0.577,0.328,2.96375776845359e-33,"4","ENSG00000136153"
"ENSG000001378761",1.63395100597017e-37,0.442148838166806,0.973,0.924,3.4945310164684e-33,"4","ENSG00000137876"
"ENSG00000168209",2.21825484860972e-37,0.306779423458469,0.383,0.167,4.74418164472161e-33,"4","ENSG00000168209"
"ENSG00000196141",3.14358045509554e-37,0.458267913297949,0.905,0.833,6.72317551931284e-33,"4","ENSG00000196141"
"ENSG000001722161",3.94945976849745e-37,0.408713651868635,0.707,0.472,8.4467096068855e-33,"4","ENSG00000172216"
