"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG00000144713",4.13957159356038e-130,0.345831390634232,1,0.991,9.01847067373064e-126,"0","ENSG00000144713"
"ENSG00000156467",4.27383488775606e-128,0.505426087282792,0.972,0.878,9.31097668646535e-124,"0","ENSG00000156467"
"ENSG00000124172",1.37660875845311e-126,0.389158305807552,0.999,0.983,2.99907984116595e-122,"0","ENSG00000124172"
"ENSG00000170889",2.48832393285905e-126,0.395986473425044,1,0.984,5.42106252012673e-122,"0","ENSG00000170889"
"ENSG00000164587",1.63983806705569e-125,0.32916981195699,1,0.995,3.57255121288752e-121,"0","ENSG00000164587"
"ENSG00000198931",9.19668556190057e-124,0.42104394396726,0.996,0.977,2.00358991651566e-119,"0","ENSG00000198931"
"ENSG00000131469",1.68729627944227e-122,0.425834070740513,0.999,0.972,3.67594367439293e-118,"0","ENSG00000131469"
"ENSG00000142534",8.12947887217012e-122,0.459612180397956,1,0.99,1.77108826709098e-117,"0","ENSG00000142534"
"ENSG00000083845",8.75918584461614e-122,0.33053860318752,1,0.997,1.90827622810807e-117,"0","ENSG00000083845"
"ENSG00000123349",4.28898164100419e-121,0.405103196104687,0.995,0.961,9.34397540309173e-117,"0","ENSG00000123349"
"ENSG00000165629",4.38076491118268e-121,0.446993045152103,0.982,0.919,9.54393443550258e-117,"0","ENSG00000165629"
"ENSG00000002586",7.7567426510825e-121,0.474133198992337,0.998,0.988,1.68988395396483e-116,"0","ENSG00000002586"
"ENSG00000149809",1.11455435580547e-120,0.433399985743814,0.574,0.313,2.4281681195578e-116,"0","ENSG00000149809"
"ENSG00000147604",1.576179332448e-120,0.467134556565752,1,0.988,3.43386429367121e-116,"0","ENSG00000147604"
"ENSG00000104823",3.04416464149637e-120,0.44808565222899,0.986,0.949,6.632017087964e-116,"0","ENSG00000104823"
"ENSG00000161970",5.36793122227845e-120,0.44418600192702,0.999,0.979,1.16945749608558e-115,"0","ENSG00000161970"
"ENSG00000089220",1.33410994574303e-119,0.421474931238849,0.995,0.959,2.90649192779576e-115,"0","ENSG00000089220"
"ENSG00000240972",2.57708123553801e-119,0.426968834041472,1,0.99,5.61442917974312e-115,"0","ENSG00000240972"
"ENSG00000154518",6.94291636442047e-118,0.41450045840287,0.997,0.982,1.51258375915264e-113,"0","ENSG00000154518"
"ENSG00000109475",4.06057828894475e-117,0.367846187950787,1,0.992,8.84637586029502e-113,"0","ENSG00000109475"
"ENSG00000174444",4.29997776568709e-116,0.420618935453098,0.996,0.967,9.3679315603259e-112,"0","ENSG00000174444"
"ENSG00000104549",1.270018732615e-115,0.56884274865022,0.82,0.638,2.76686281087504e-111,"0","ENSG00000104549"
"ENSG00000123179",2.17199328456549e-110,0.425151054299562,0.934,0.805,4.73190456975437e-106,"0","ENSG00000123179"
"ENSG00000205213",1.68134569247384e-108,0.469826672859369,0.899,0.74,3.66297972562351e-104,"0","ENSG00000205213"
"ENSG00000164405",3.02533017182984e-108,0.383649457276647,0.996,0.978,6.59098431234849e-104,"0","ENSG00000164405"
"ENSG00000164919",1.07286727224519e-107,0.414727477235854,0.994,0.956,2.33734863931337e-103,"0","ENSG00000164919"
"ENSG00000123933",2.37213224093379e-107,0.45798193614855,0.676,0.461,5.16792730009835e-103,"0","ENSG00000123933"
"ENSG00000147677",1.82539014183558e-106,0.418882373152578,0.978,0.916,3.97679496300299e-102,"0","ENSG00000147677"
"ENSG00000240563",2.62047792840397e-106,0.502731581718957,0.846,0.678,5.70897321482088e-102,"0","ENSG00000240563"
"ENSG00000122406",4.76991334989812e-105,0.32033576557822,1,0.996,1.0391733224088e-100,"0","ENSG00000122406"
"ENSG00000163682",1.15524127469582e-102,0.383655566962222,1,0.991,2.51680864105231e-98,"0","ENSG00000163682"
"ENSG00000198242",9.70120477696395e-101,0.385259224296109,0.999,0.985,2.11350447270937e-96,"0","ENSG00000198242"
"ENSG00000169020",1.4621006219839e-100,0.392848446518878,0.993,0.959,3.18533241505411e-96,"0","ENSG00000169020"
"ENSG00000127184",1.47174992172863e-100,0.342761425046819,0.996,0.983,3.20635437947799e-96,"0","ENSG00000127184"
"ENSG00000118181",1.73501089929487e-100,0.373587456198763,1,0.988,3.7798947452038e-96,"0","ENSG00000118181"
"ENSG00000137818",1.12753478510493e-99,0.256985959706724,1,0.998,2.4564472828296e-95,"0","ENSG00000137818"
"ENSG00000112972",1.8943921395691e-99,0.444309975464444,0.45,0.212,4.12712271526524e-95,"0","ENSG00000112972"
"ENSG00000171858",3.14255490916487e-99,0.38095167814674,0.998,0.962,6.84637012510659e-95,"0","ENSG00000171858"
"ENSG00000178982",2.76654192249857e-98,0.354781863405308,0.996,0.975,6.02718823235538e-94,"0","ENSG00000178982"
"ENSG00000167183",8.97695714956788e-97,0.444075111750468,0.587,0.333,1.95571988460486e-92,"0","ENSG00000167183"
"ENSG00000143013",9.84614632136746e-96,0.456553687161366,0.972,0.905,2.14508143757311e-91,"0","ENSG00000143013"
"ENSG00000126432",2.91084417890634e-94,0.345309065018625,0.995,0.973,6.34156512816534e-90,"0","ENSG00000126432"
"ENSG00000087460",5.70220270817906e-94,0.360835883422786,0.999,0.979,1.24228188200389e-89,"0","ENSG00000087460"
"ENSG00000165092",1.84193044526951e-93,0.420459374944897,0.999,0.972,4.01282966806415e-89,"0","ENSG00000165092"
"ENSG00000143947",8.41056342135999e-93,0.271902782589473,1,0.996,1.83232534697749e-88,"0","ENSG00000143947"
"ENSG00000079689",1.4376730607341e-92,0.463573144125872,0.605,0.352,3.13211453011531e-88,"0","ENSG00000079689"
"ENSG00000182899",1.00972817378003e-91,0.303378127175109,0.999,0.991,2.19979379939717e-87,"0","ENSG00000182899"
"ENSG00000122026",1.0932067860176e-91,0.351027007521381,0.999,0.988,2.38166030401794e-87,"0","ENSG00000122026"
"ENSG00000167283",2.25336884311251e-90,0.347451522336352,0.989,0.967,4.90918936160492e-86,"0","ENSG00000167283"
"ENSG00000180817",4.96997932804531e-90,0.370038489972032,0.99,0.955,1.08275969640795e-85,"0","ENSG00000180817"
"ENSG00000111716",4.36667986592107e-89,0.356613417383685,1,0.989,9.51324875589565e-85,"0","ENSG00000111716"
"ENSG00000102048",5.01281419833532e-89,0.432675057101928,0.721,0.498,1.09209170124933e-84,"0","ENSG00000102048"
"ENSG00000052802",6.78673992706613e-89,0.447794917881581,0.571,0.352,1.47855916051063e-84,"0","ENSG00000052802"
"ENSG00000105379",5.16238247039025e-88,0.384539899628751,0.963,0.873,1.12467664499922e-83,"0","ENSG00000105379"
"ENSG00000149273",1.39191362904851e-87,0.276646569223773,1,0.995,3.03242303224507e-83,"0","ENSG00000149273"
"ENSG00000145425",3.80936000569106e-87,0.299968518251277,1,0.997,8.29907170839854e-83,"0","ENSG00000145425"
"ENSG00000142541",4.68835239520985e-86,0.481930628313927,1,0.981,1.02140445282042e-81,"0","ENSG00000142541"
"ENSG00000112306",9.5761832747048e-86,0.259173849771162,1,0.997,2.08626728822719e-81,"0","ENSG00000112306"
"ENSG00000112667",3.0335056163878e-85,0.381105622664457,0.952,0.893,6.60879533586247e-81,"0","ENSG00000112667"
"ENSG00000110492",6.41258798423216e-83,0.33941198303851,1,0.996,1.39704641824482e-78,"0","ENSG00000110492"
"ENSG00000108561",8.74819505592521e-83,0.375568656429158,0.98,0.934,1.90588177488387e-78,"0","ENSG00000108561"
"ENSG00000140319",9.1428400106447e-82,0.271519601619107,1,0.991,1.99185912471906e-77,"0","ENSG00000140319"
"ENSG00000075624",9.48541072848415e-82,0.349800280665995,0.996,0.996,2.06649158130756e-77,"0","ENSG00000075624"
"ENSG00000152234",2.02236592674851e-81,0.366839065061553,0.943,0.895,4.40592640801431e-77,"0","ENSG00000152234"
"ENSG00000187210",3.77896858123621e-81,0.3748004199653,0.697,0.489,8.2328609510812e-77,"0","ENSG00000187210"
"ENSG00000197728",1.49473430542532e-80,0.285267608197644,0.999,0.991,3.25642815779961e-76,"0","ENSG00000197728"
"ENSG00000142507",1.40656611726203e-79,0.364996847106765,0.964,0.912,3.06434494306705e-75,"0","ENSG00000142507"
"ENSG00000051523",7.24357371699004e-79,0.35618371276478,0.991,0.955,1.57808496998345e-74,"0","ENSG00000051523"
"ENSG00000104341",7.0129630803608e-78,0.358204325164144,0.994,0.969,1.5278441366874e-73,"0","ENSG00000104341"
"ENSG00000241837",7.30252676090515e-77,0.368236699192262,0.988,0.942,1.5909284801308e-72,"0","ENSG00000241837"
"ENSG00000071082",7.3130705133952e-77,0.361286232572528,0.979,0.938,1.59322554204828e-72,"0","ENSG00000071082"
"ENSG00000140990",1.75753380562701e-76,0.329104882518052,0.989,0.956,3.828963148939e-72,"0","ENSG00000140990"
"ENSG00000114391",1.44843164604216e-75,0.276198208140052,1,0.991,3.15555318406745e-71,"0","ENSG00000114391"
"ENSG00000083807",2.88203199901275e-75,0.36753775619269,0.772,0.614,6.27879491304918e-71,"0","ENSG00000083807"
"ENSG00000185252",1.52462823176292e-74,0.348311765680102,0.968,0.902,3.32155506571869e-70,"0","ENSG00000185252"
"ENSG00000139684",1.69341679131015e-74,0.398619592221285,0.94,0.861,3.68927782154829e-70,"0","ENSG00000139684"
"ENSG00000155368",1.46877387153746e-72,0.347607333524206,0.941,0.875,3.19987075653151e-68,"0","ENSG00000155368"
"ENSG00000196465",1.61586895395632e-72,0.334734340422854,0.863,0.735,3.52033210308924e-68,"0","ENSG00000196465"
"ENSG00000130005",1.11305184515761e-71,0.351201077684846,0.857,0.674,2.42489474986036e-67,"0","ENSG00000130005"
"ENSG00000090266",1.3893661731208e-71,0.315348133924748,0.991,0.967,3.02687314476098e-67,"0","ENSG00000090266"
"ENSG00000142937",1.79886655365987e-71,0.250409568760931,1,0.996,3.91901067380338e-67,"0","ENSG00000142937"
"ENSG00000277791",3.9577855060726e-71,0.358560206438267,0.97,0.892,8.62243150352976e-67,"0","ENSG00000277791"
"ENSG00000177954",3.66678903370163e-70,0.281183672427224,1,0.991,7.98846658882237e-66,"0","ENSG00000177954"
"ENSG00000186480",9.28400883251195e-70,0.340748869547533,0.445,0.239,2.02261416425105e-65,"0","ENSG00000186480"
"ENSG00000165066",1.51292505660772e-69,0.31921543798025,0.561,0.349,3.29605852832559e-65,"0","ENSG00000165066"
"ENSG00000153822",2.55661650665366e-69,0.327389771440069,0.518,0.317,5.56984472139567e-65,"0","ENSG00000153822"
"ENSG00000205544",5.52420530064434e-69,0.316757056761848,0.679,0.518,1.20350336679838e-64,"0","ENSG00000205544"
"ENSG00000177600",5.45686171786174e-68,0.282969669485595,1,0.988,1.18883189385336e-63,"0","ENSG00000177600"
"ENSG00000147684",1.15283589354932e-67,0.303743539738535,0.994,0.985,2.51156827768655e-63,"0","ENSG00000147684"
"ENSG00000117691",2.20901316993006e-67,0.317135995605644,0.983,0.936,4.81255609200963e-63,"0","ENSG00000117691"
"ENSG00000166228",4.13747458813789e-67,0.334690500353698,0.923,0.826,9.0139021377172e-63,"0","ENSG00000166228"
"ENSG00000166441",5.37344403510422e-67,0.363114578697878,0.947,0.879,1.17065851748781e-62,"0","ENSG00000166441"
"ENSG00000092841",8.74157706473245e-66,0.277074362699298,1,0.993,1.90443997932261e-61,"0","ENSG00000092841"
"ENSG00000125534",1.61590394573766e-65,0.346318613443132,0.991,0.957,3.52040833618407e-61,"0","ENSG00000125534"
"ENSG00000189409",3.3953077254199e-65,0.397075101108879,0.705,0.543,7.39701741059979e-61,"0","ENSG00000189409"
"ENSG00000173272",8.09893579193223e-65,0.326321103967669,0.947,0.806,1.76443415163036e-60,"0","ENSG00000173272"
"ENSG00000179918",1.25727131237734e-63,0.382566522995678,0.858,0.802,2.73909128114528e-59,"0","ENSG00000179918"
"ENSG00000196531",2.31556768310002e-63,0.25656356617401,1,0.993,5.04469575440171e-59,"0","ENSG00000196531"
"ENSG00000091640",3.80258196943957e-63,0.310900860662738,0.703,0.537,8.28430507862106e-59,"0","ENSG00000091640"
"ENSG00000126458",1.03813769005684e-62,0.369616053776429,0.855,0.769,2.26168677155783e-58,"0","ENSG00000126458"
"ENSG00000075142",3.64092065718893e-61,0.294747859752462,0.982,0.957,7.9321097437518e-57,"0","ENSG00000075142"
"ENSG00000166165",7.69919131621764e-61,0.359176671019804,0.985,0.949,1.67734582015117e-56,"0","ENSG00000166165"
"ENSG00000147123",3.30829979007937e-60,0.27047551197424,0.996,0.978,7.20746192266692e-56,"0","ENSG00000147123"
"ENSG00000160948",9.61244762933834e-60,0.287805104410855,0.966,0.936,2.09416784052765e-55,"0","ENSG00000160948"
"ENSG00000158864",1.56030166820814e-59,0.308958241974576,0.822,0.714,3.39927321435826e-55,"0","ENSG00000158864"
"ENSG00000196923",4.47784100256143e-59,0.331222122797451,0.796,0.662,9.75542440818033e-55,"0","ENSG00000196923"
"ENSG00000100979",5.00546942992345e-59,0.334657669572464,0.951,0.894,1.09049157000312e-54,"0","ENSG00000100979"
"ENSG00000152082",7.42008244001325e-59,0.307047751309721,0.976,0.918,1.61653916038129e-54,"0","ENSG00000152082"
"ENSG00000205352",1.44037542432878e-58,0.300625215466441,0.975,0.932,3.13800189944268e-54,"0","ENSG00000205352"
"ENSG00000124614",2.23133194193471e-58,0.296426226563544,0.957,0.907,4.86117976869895e-54,"0","ENSG00000124614"
"ENSG00000125691",4.98597881912826e-58,0.344507943879069,0.994,0.96,1.08624534553528e-53,"0","ENSG00000125691"
"ENSG00000126247",6.14859816772202e-58,0.29521654055832,0.95,0.902,1.33953359681992e-53,"0","ENSG00000126247"
"ENSG00000130234",2.58221254300339e-57,0.351587047658887,0.932,0.849,5.62560824618719e-53,"0","ENSG00000130234"
"ENSG00000165672",3.98336484708607e-56,0.270047281118692,0.984,0.947,8.6781586558617e-52,"0","ENSG00000165672"
"ENSG00000170899",4.2210604806627e-56,0.302393589961106,0.572,0.415,9.19600236317177e-52,"0","ENSG00000170899"
"ENSG00000164237",8.64600083972102e-56,0.312179292816384,0.888,0.812,1.88361774294162e-51,"0","ENSG00000164237"
"ENSG00000130724",1.19053141463921e-55,0.301426638207977,0.907,0.848,2.59369173993298e-51,"0","ENSG00000130724"
"ENSG00000096092",1.71106712155134e-55,0.307955390218553,0.923,0.853,3.72773083101174e-51,"0","ENSG00000096092"
"ENSG00000173457",3.43654770922318e-55,0.257881571842806,0.996,0.978,7.48686283931362e-51,"0","ENSG00000173457"
"ENSG00000141349",6.70918272472925e-55,0.294091638305173,0.757,0.631,1.46166254840951e-50,"0","ENSG00000141349"
"ENSG00000145592",7.48452093465584e-55,0.267518479580725,1,0.989,1.63057773082412e-50,"0","ENSG00000145592"
"ENSG00000127884",8.93071816180775e-55,0.292771642947157,0.919,0.868,1.94564625873144e-50,"0","ENSG00000127884"
"ENSG00000115541",2.05233848128999e-54,0.276029145411379,0.992,0.972,4.47122461533838e-50,"0","ENSG00000115541"
"ENSG00000166681",4.58150514562681e-54,0.286943777747004,0.988,0.955,9.98126711026256e-50,"0","ENSG00000166681"
"ENSG00000106538",5.10594336282771e-53,0.282998677406233,1,0.994,1.11238082102564e-48,"0","ENSG00000106538"
"ENSG00000167815",6.90664786325372e-53,0.284821360381359,0.973,0.936,1.50468230348846e-48,"0","ENSG00000167815"
"ENSG00000139428",9.73612710688922e-53,0.273729455658331,0.66,0.488,2.12111265150689e-48,"0","ENSG00000139428"
"ENSG00000173915",1.18286869326389e-52,0.286165851350998,0.965,0.924,2.5769977351447e-48,"0","ENSG00000173915"
"ENSG00000075239",1.65990068688766e-52,0.298105578357794,0.719,0.592,3.61625963645346e-48,"0","ENSG00000075239"
"ENSG00000114023",4.53885065395185e-52,0.294287348956543,0.877,0.814,9.88834003469951e-48,"0","ENSG00000114023"
"ENSG00000250479",2.31147971064022e-51,0.307544485319896,0.895,0.816,5.03578969760078e-47,"0","ENSG00000250479"
"ENSG00000136930",3.21771244210902e-51,0.275187907399331,0.855,0.723,7.0101083263787e-47,"0","ENSG00000136930"
"ENSG00000162576",4.35695015337157e-50,0.300526242487665,0.705,0.58,9.49205160413531e-46,"0","ENSG00000162576"
"ENSG00000184009",1.82978790433604e-48,0.251001729436536,1,0.998,3.98637592838649e-44,"0","ENSG00000184009"
"ENSG00000107833",1.94711715504829e-48,0.288400991293755,0.842,0.727,4.24198943398821e-44,"0","ENSG00000107833"
"ENSG00000085276",2.93963592570158e-47,0.314506569533393,0.743,0.629,6.40429082773346e-43,"0","ENSG00000085276"
"ENSG00000076554",3.33572428259315e-47,0.275315707826794,0.916,0.847,7.26720892205744e-43,"0","ENSG00000076554"
"ENSG00000106028",7.94558414025842e-47,0.26029923404603,0.989,0.969,1.7310249607967e-42,"0","ENSG00000106028"
"ENSG00000177556",8.85651492800936e-47,0.264898559729672,0.938,0.892,1.92948034221612e-42,"0","ENSG00000177556"
"ENSG00000106211",1.81589218737837e-46,0.308917297223181,0.842,0.757,3.95610271942252e-42,"0","ENSG00000106211"
"ENSG00000115758",2.56228553068402e-46,0.307463324095245,0.912,0.849,5.5821952571482e-42,"0","ENSG00000115758"
"ENSG00000147804",2.77912124956037e-46,0.312873980679511,0.854,0.791,6.05459355429222e-42,"0","ENSG00000147804"
"ENSG00000143158",2.82539425652448e-46,0.262830220294026,0.757,0.629,6.15540392726424e-42,"0","ENSG00000143158"
"ENSG00000267002",4.24799980225651e-46,0.372644456399439,0.512,0.353,9.25469236919603e-42,"0","ENSG00000267002"
"ENSG00000167614",4.42517041926726e-46,0.317835213388177,0.651,0.492,9.64067627541565e-42,"0","ENSG00000167614"
"ENSG00000124802",5.92595250132638e-46,0.264430696225774,0.957,0.909,1.29102801193897e-41,"0","ENSG00000124802"
"ENSG00000092010",1.65955168936304e-45,0.273037578213806,0.796,0.694,3.61549931044633e-41,"0","ENSG00000092010"
"ENSG00000054148",4.04145477016607e-45,0.260187448507,0.981,0.947,8.8047133622838e-41,"0","ENSG00000054148"
"ENSG00000250742",4.59175190392348e-45,0.282599863532688,0.461,0.315,1.00035906978877e-40,"0","ENSG00000250742"
"ENSG00000105220",1.02268848431698e-44,0.269309600399709,0.829,0.721,2.22802913193297e-40,"0","ENSG00000105220"
"ENSG00000125611",5.69935713060601e-43,0.267816724787646,0.746,0.643,1.24166194447383e-38,"0","ENSG00000125611"
"ENSG00000134333",8.71196075304588e-43,0.310850984030969,0.948,0.833,1.89798776965857e-38,"0","ENSG00000134333"
"ENSG00000130731",1.45365958267352e-42,0.259297464663806,0.937,0.879,3.16694276681253e-38,"0","ENSG00000130731"
"ENSG00000197756",2.43449029386754e-42,0.250148294731227,0.998,0.985,5.30378055421981e-38,"0","ENSG00000197756"
"ENSG00000134193",4.95679367744849e-42,0.275190535581961,1,0.986,1.07988707056893e-37,"0","ENSG00000134193"
"ENSG00000099194",4.14252652398618e-41,0.290272523876576,0.546,0.402,9.0249082851563e-37,"0","ENSG00000099194"
"ENSG00000186591",4.19144114913272e-41,0.292436066286762,0.659,0.538,9.13147368750054e-37,"0","ENSG00000186591"
"ENSG00000092199",7.39338406920593e-41,0.25778126750973,0.938,0.873,1.6107226533172e-36,"0","ENSG00000092199"
"ENSG00000138823",3.26322950370102e-40,0.263326667055524,0.645,0.509,7.10927179676305e-36,"0","ENSG00000138823"
"ENSG00000263639",1.009394355237e-39,0.2720814169582,0.565,0.4,2.19906654231933e-35,"0","ENSG00000263639"
"ENSG00000130770",1.41011947235889e-39,0.282310725673263,0.981,0.948,3.07208628248107e-35,"0","ENSG00000130770"
"ENSG00000198712",1.63429243891095e-39,0.362487467120626,0.994,0.984,3.5604695074114e-35,"0","ENSG00000198712"
"ENSG00000125995",3.12861402227992e-39,0.253219769806022,0.913,0.864,6.81599850893903e-35,"0","ENSG00000125995"
"ENSG00000130313",3.43982052496231e-39,0.251978451093343,0.716,0.622,7.4939929956829e-35,"0","ENSG00000130313"
"ENSG00000164346",1.30876316712623e-38,0.252141196408379,0.839,0.768,2.8512714359012e-34,"0","ENSG00000164346"
"ENSG00000101000",1.70250368309011e-38,0.282241425369333,0.488,0.361,3.70907452398011e-34,"0","ENSG00000101000"
"ENSG00000104964",2.73521348095556e-38,0.269800139443776,0.981,0.941,5.95893608960978e-34,"0","ENSG00000104964"
"ENSG00000206140",4.57619323666781e-38,0.265480953631991,0.748,0.647,9.9696945854045e-34,"0","ENSG00000206140"
"ENSG00000198804",7.63945595384046e-38,0.387101783661572,0.989,0.972,1.66433187410368e-33,"0","ENSG00000198804"
"ENSG00000145349",1.19652101843856e-37,0.278909642357043,0.795,0.709,2.60674069077024e-33,"0","ENSG00000145349"
"ENSG00000158164",2.07134730135532e-37,0.270259540917353,0.596,0.421,4.51263723073271e-33,"0","ENSG00000158164"
"ENSG00000100348",6.89366856270158e-37,0.256484429430567,0.794,0.715,1.50185463307017e-32,"0","ENSG00000100348"
"ENSG00000185630",2.50416417082845e-36,0.251803611075502,0.576,0.449,5.45557206256686e-32,"0","ENSG00000185630"
"ENSG00000101842",9.56467541390559e-36,0.284773879296349,0.86,0.762,2.08376018567347e-31,"0","ENSG00000101842"
"ENSG00000141447",1.34405147921051e-35,0.252334135878707,0.896,0.845,2.92815055260802e-31,"0","ENSG00000141447"
"ENSG00000163541",1.4074770135363e-35,0.272646112816746,0.792,0.698,3.06632942169019e-31,"0","ENSG00000163541"
"ENSG00000133639",3.59833411073563e-35,0.266109801840424,0.969,0.941,7.83933069364865e-31,"0","ENSG00000133639"
"ENSG00000148700",7.66496254303784e-33,0.254876777871633,0.886,0.843,1.66988873962622e-28,"0","ENSG00000148700"
"ENSG00000133710",9.86712815861569e-32,0.295105890320075,0.729,0.625,2.14965254063601e-27,"0","ENSG00000133710"
"CMO306",6.62485359677625e-31,0.263544438624124,1,1,1.44329060459367e-26,"0","CMO306"
"ENSG00000129538",2.27362419838684e-30,0.314920765794624,0.789,0.7,4.95331767860557e-26,"0","ENSG00000129538"
"ENSG00000124570",4.66817829465933e-26,0.25309481030375,0.912,0.889,1.01700932327448e-21,"0","ENSG00000124570"
"ENSG00000171345",1.46802454325088e-24,0.329772540980298,0.805,0.763,3.19823826992637e-20,"0","ENSG00000171345"
"ENSG00000244094",8.40406182858825e-24,0.376139706718712,0.73,0.664,1.83090890997624e-19,"0","ENSG00000244094"
"ENSG00000198727",4.43784096003561e-23,0.322477325653322,0.982,0.964,9.66828031553358e-19,"0","ENSG00000198727"
"ENSG00000118137",3.30535155046138e-22,0.357356983732066,0.91,0.865,7.20103888783516e-18,"0","ENSG00000118137"
"ENSG00000187837",7.3852704231521e-22,0.259523601412714,0.688,0.592,1.60895501438792e-17,"0","ENSG00000187837"
"ENSG00000251562",3.17183407230249e-16,0.29287340713156,0.975,0.955,6.91015770991821e-12,"0","ENSG00000251562"
"ENSG00000160180",3.56106675663929e-16,0.290471476057433,0.923,0.888,7.75814003601435e-12,"0","ENSG00000160180"
"CMO303",1.88366756850618e-305,1.55028364494675,1,1,4.10375816474757e-301,"1","CMO303"
"ENSG00000130203",4.6936731088433e-220,0.847776864222023,1,0.999,1.0225636234926e-215,"1","ENSG00000130203"
"ENSG00000164713",8.59955950473547e-155,0.55770488820549,0.992,0.984,1.87350003370167e-150,"1","ENSG00000164713"
"ENSG00000051108",1.76174541756917e-146,0.768583564060813,0.826,0.583,3.8381385667162e-142,"1","ENSG00000051108"
"ENSG00000176046",6.15136744133458e-146,0.734263392622058,0.948,0.781,1.34013691076915e-141,"1","ENSG00000176046"
"ENSG00000166598",1.11838700229227e-121,0.797466640167085,0.993,0.979,2.43651792319393e-117,"1","ENSG00000166598"
"ENSG00000260916",8.66794284133223e-114,0.590888772744323,0.788,0.554,1.88839802741264e-109,"1","ENSG00000260916"
"ENSG00000161011",5.320766936297e-112,0.585154183642498,0.988,0.97,1.15918228474166e-107,"1","ENSG00000161011"
